,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,6392000.0,1937500.0,1057500.0,,
June 2011,6392000.0,1937500.0,1057500.0,,
September 2011,6392000.0,1937500.0,1057500.0,,
December 2011,6392000.0,1937500.0,1057500.0,,
March 2012,8395000.0,3055000.0,3103000.0,,
June 2012,9283000.0,3286000.0,4247000.0,,
September 2012,11156000.0,3605000.0,5749000.0,,
December 2012,13665000.0,4692000.0,5684000.0,,
March 2013,16906000.0,5527000.0,4845000.0,,
June 2013,20600000.0,6357000.0,5998000.0,,
September 2013,23602000.0,6585000.0,6525000.0,,
December 2013,27137000.0,7858000.0,6247000.0,,
March 2014,28214000.0,8992000.0,7221000.0,,
June 2014,30743000.0,9787000.0,9578000.0,,
September 2014,33468000.0,10635000.0,10258000.0,,
December 2014,35173000.0,11742000.0,13326000.0,,
March 2015,37013000.0,12957000.0,12982000.0,,
June 2015,42281000.0,15255000.0,13406000.0,,
September 2015,49809000.0,17667000.0,10482000.0,,
December 2015,59315000.0,20097000.0,17590000.0,,
March 2016,60867000.0,22073000.0,12509000.0,,
June 2016,65330000.0,23563000.0,12958000.0,,
September 2016,65044000.0,25012000.0,21630000.0,,
December 2016,71153000.0,26102000.0,21707000.0,,
March 2017,71697000.0,28311000.0,36996000.0,,
June 2017,79283000.0,32691000.0,37844000.0,,
September 2017,81245000.0,34042000.0,34925000.0,,
December 2017,88983000.0,36973000.0,33706000.0,,
March 2018,91436000.0,37197000.0,44310000.0,,
June 2018,97565000.0,38826000.0,50286000.0,,
September 2018,100263000.0,40001000.0,64085000.0,,
December 2018,104799000.0,42759000.0,71151000.0,,
March 2019,108080000.0,44973000.0,73449000.0,,
June 2019,122826000.0,51146000.0,79242000.0,,
September 2019,126792000.0,52575000.0,82245000.0,,
December 2019,156795000.0,61201000.0,66182000.0,,
March 2020,154661000.0,62237000.0,86570000.0,,
June 2020,166398000.0,70053000.0,93551000.0,,
September 2020,173217000.0,79992000.0,96959000.0,,
December 2020,184071000.0,81938000.0,102918000.0,,
March 2021,188991000.0,83226000.0,115567000.0,,
June 2021,208873000.0,94899000.0,108858000.0,,
September 2021,213839000.0,98635000.0,105869000.0,,
December 2021,229900000.0,105275000.0,97096000.0,,
March 2022,237915000.0,113475000.0,100115000.0,,
June 2022,281457000.0,134008000.0,90601000.0,,
