,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,743719.0,179047.0,77946.0,,
June 2010,780677.0,199317.0,-524009.0,,
September 2010,667831.0,212017.0,-226730.0,,
December 2010,,153464.0,342365.0,10110358.0,8556364.0
March 2011,768558.0,203685.0,-661425.0,,
June 2011,731339.0,194359.0,-3396.0,9177462.0,7674370.0
September 2011,642342.0,109794.0,241386.0,9072933.0,7578085.0
December 2011,,215916.0,-4520576.0,4987183.0,3650312.0
March 2012,745104.0,246732.0,-768426.0,4059410.0,2379256.0
June 2012,752281.0,245087.0,2309.0,4261189.0,2693075.0
September 2012,779792.0,222165.0,-521188.0,4134300.0,2561793.0
December 2012,,221885.0,-661580.0,4187313.0,2597933.0
March 2013,-1012764.0,222724.0,2119163.0,9204115.0,7630470.0
