,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2014,,,,-32666.666666666668,,
September 2014,,,,-32666.666666666668,,
December 2014,,,,-32666.666666666668,20000.0,
March 2015,,,,-14000.0,,
June 2015,,,,-12000.0,,
September 2015,,,,-14000.0,9000.0,
December 2015,,,,-23000.0,6000.0,6000.0
March 2016,,,15250.0,-14000.0,4000.0,4000.0
June 2016,,,15250.0,-14777.0,13000.0,13000.0
September 2016,,,15250.0,-31831.0,0.0,0.0
December 2016,,,15250.0,-392.0,1130.0,1130.0
March 2017,,0.0,24073.0,-24073.0,1130.0,1130.0
June 2017,,0.0,49798.0,-49798.0,212.0,212.0
September 2017,,0.0,31003.0,-31003.0,,
December 2017,,0.0,-72546.0,1970.0,0.0,0.0
March 2018,,0.0,726968.0,-557713.0,283613.0,283613.0
June 2018,,0.0,410003.0,-446674.0,569738.0,470225.0
September 2018,,1698.0,574617.0,-626270.0,679115.0,526210.0
December 2018,,0.0,384199.0,-597963.0,570407.0,421304.0
March 2019,2496247.0,0.0,2448406.0,-2448499.0,408682.0,274260.0
June 2019,838116.0,0.0,756416.0,-1052191.0,437008.0,317267.0
September 2019,333175.0,0.0,293501.0,-1193364.0,525206.0,420147.0
December 2019,,0.0,2299949.0,-2151890.0,514802.0,424424.0
March 2020,229772.0,0.0,186576.0,-925528.0,463314.0,387617.0
June 2020,85387.0,0.0,83871.0,-873271.0,442770.0,381754.0
September 2020,105094.0,0.0,55756.0,-5234.0,411422.0,365088.0
