,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,5240000.0,2676000.0,-833000.0,,
June 2010,5102000.0,2716000.0,-505000.0,,
September 2010,4672000.0,2205000.0,-555000.0,,
December 2010,4672000.0,2205000.0,-555000.0,5363000.0,2565000.0
March 2011,4024000.0,2030000.0,-472000.0,,
June 2011,4576000.0,1836000.0,669000.0,6993000.0,4498000.0
September 2011,6802000.0,2613000.0,1633000.0,,
December 2011,5805000.0,2573000.0,475000.0,6123000.0,3830000.0
March 2012,6140000.0,2437000.0,507000.0,7304000.0,4998000.0
June 2012,7207000.0,2313000.0,846000.0,9071000.0,6725000.0
September 2012,6160000.0,2255000.0,747000.0,7900000.0,5524000.0
December 2012,5677000.0,2410000.0,530000.0,8219000.0,5837000.0
March 2013,6131000.0,2445000.0,287000.0,9019000.0,6646000.0
June 2013,7080000.0,2609000.0,904000.0,10785000.0,8413000.0
September 2013,9488000.0,3216000.0,1321000.0,13692000.0,11182000.0
December 2013,13054000.0,3364000.0,1577000.0,19827000.0,17170000.0
March 2014,14791000.0,4347000.0,3071000.0,31244000.0,28567000.0
June 2014,20512000.0,5031000.0,6110000.0,37538000.0,34806000.0
September 2014,19613000.0,5076000.0,5387000.0,47787000.0,45000000.0
December 2014,21873000.0,5233000.0,5802000.0,52540000.0,49613000.0
March 2015,24861000.0,6423000.0,6738000.0,69448000.0,66082000.0
June 2015,43359000.0,8281000.0,12273000.0,88304000.0,81649000.0
September 2015,49975000.0,9867000.0,14531000.0,109711000.0,103189000.0
December 2015,44690000.0,11453000.0,13699000.0,124152000.0,117712000.0
March 2016,46079000.0,10904000.0,11280000.0,118936000.0,112312000.0
June 2016,50405000.0,12431000.0,12201000.0,131654000.0,124937000.0
September 2016,41844000.0,11170000.0,12557000.0,139854000.0,132980000.0
December 2016,30361000.0,8740000.0,19048000.0,148051000.0,141244000.0
March 2017,35637000.0,9672000.0,10425000.0,153391000.0,146529000.0
June 2017,28805000.0,6590000.0,10303000.0,156566000.0,149703000.0
September 2017,23435000.0,7633000.0,7338000.0,147399000.0,140546000.0
December 2017,27982000.0,8326000.0,-4488000.0,159554000.0,151243000.0
March 2018,32102000.0,9122000.0,8824000.0,167387000.0,159060000.0
June 2018,30403000.0,8093000.0,9023000.0,152367000.0,144178000.0
September 2018,29270000.0,7269000.0,7629000.0,156292000.0,148243000.0
December 2018,27036000.0,6825000.0,5559000.0,157921000.0,150187000.0
March 2019,16813000.0,7315000.0,-1923000.0,149348000.0,137560000.0
June 2019,18025000.0,6627000.0,397000.0,136091000.0,124576000.0
September 2019,13716000.0,6354000.0,-1243000.0,127107000.0,116109000.0
December 2019,15979000.0,6924000.0,-2842000.0,118497000.0,108375000.0
March 2020,11882000.0,5279000.0,-573000.0,113669000.0,107721000.0
June 2020,11404000.0,4291000.0,34000.0,108477000.0,102377000.0
September 2020,9821000.0,4201000.0,635000.0,107088000.0,100020000.0
December 2020,11305000.0,4437000.0,747000.0,105942000.0,99741000.0
March 2021,9994000.0,4480000.0,153000.0,103485000.0,97234000.0
June 2021,11833000.0,4906000.0,229000.0,101406000.0,95527000.0
September 2021,10129000.0,4102000.0,471000.0,98976000.0,93416000.0
December 2021,11468000.0,4358000.0,232000.0,98355000.0,93469000.0
March 2022,9021000.0,4281000.0,-105000.0,93042000.0,88916000.0
June 2022,9753000.0,3986000.0,183000.0,88032000.0,84234000.0
