,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,454000.0,2383000.0,385000.0,,
December 2010,153000.0,1745000.0,1363000.0,,
March 2011,453000.0,2064000.0,1184000.0,,
June 2011,,,,,22561000.0
September 2011,329000.0,2042000.0,1514000.0,,
December 2011,293000.0,1995000.0,1536000.0,,25109000.0
March 2012,315000.0,2224000.0,1292000.0,,26901000.0
June 2012,305656.0,2488090.0,1434481.0,,25865421.0
September 2012,330000.0,2212000.0,1452000.0,,
December 2012,320000.0,2352000.0,1349000.0,,29575000.0
March 2013,381000.0,3774000.0,1076000.0,,39722000.0
June 2013,407560.0,4163621.0,4801542.0,,37865756.0
September 2013,395000.0,3737000.0,2437000.0,,41142000.0
December 2013,374000.0,4352000.0,2143000.0,,43523000.0
March 2014,360000.0,3935000.0,1739000.0,,43343000.0
June 2014,631821.0,3364239.0,4077130.0,,42821790.0
September 2014,397000.0,3578000.0,2535000.0,,45633000.0
December 2014,359000.0,3824000.0,2658000.0,,46781000.0
March 2015,360000.0,3706000.0,2019000.0,,43075000.0
June 2015,696398.0,2351408.0,5698651.0,,43620813.0
September 2015,436000.0,3775000.0,2862000.0,,46933000.0
December 2015,412000.0,3869000.0,3493000.0,,48743000.0
March 2016,395000.0,4533000.0,3005000.0,,50907000.0
June 2016,388846.0,6332850.0,6364625.0,,45560000.0
September 2016,412000.0,4065000.0,3571000.0,,46963000.0
December 2016,361000.0,4069000.0,4242000.0,,48446000.0
March 2017,332000.0,4483000.0,5900000.0,,50839000.0
June 2017,375670.0,6790411.0,5907621.0,,53413706.0
September 2017,349000.0,4081000.0,3719000.0,,56074000.0
December 2017,407000.0,3286000.0,4189000.0,,60246000.0
March 2018,503000.0,5533000.0,3481000.0,,61171000.0
June 2018,496747.0,5225266.0,9841802.0,,67064542.0
September 2018,437000.0,4259000.0,3318000.0,,70609000.0
December 2018,550000.0,3610000.0,3552000.0,,73624000.0
March 2019,381000.0,4604000.0,3863000.0,,78812000.0
June 2019,444347.0,6788755.0,4584131.0,133560210.0,85088722.0
September 2019,472000.0,4294000.0,3299000.0,,87037000.0
December 2019,583000.0,4163000.0,3104000.0,,90001000.0
March 2020,535000.0,7224000.0,1261000.0,,91362000.0
June 2020,435376.0,11036345.0,576205.0,180259380.0,95889532.0
September 2020,400000.0,6163000.0,2508000.0,,99124000.0
December 2020,424000.0,4541000.0,3111000.0,,101596000.0
March 2021,419000.0,6114000.0,3868000.0,,103574000.0
June 2021,392979.0,7922044.0,720588.0,189506195.0,108583484.0
September 2021,386000.0,5090000.0,3887000.0,188229000.0,109387000.0
December 2021,370000.0,4770000.0,4020000.0,193730000.0,111601000.0
March 2022,354000.0,6068000.0,2291000.0,195649000.0,114334000.0
June 2022,384181.0,7584581.0,2242906.0,199341982.0,118686174.0
