,NetIncomeLoss,Assets
March 2008,14588250.0,
June 2008,14588250.0,
September 2008,14588250.0,
December 2008,14588250.0,
March 2009,13072000.0,
June 2009,11560000.0,
September 2009,13578000.0,
December 2009,13801000.0,5464026000.0
March 2010,13976000.0,
June 2010,14424000.0,5415161000.0
September 2010,14570000.0,5481992000.0
December 2010,14434000.0,5338856000.0
March 2011,14307000.0,5477612000.0
June 2011,14655000.0,5336996000.0
September 2011,15217000.0,5478451000.0
December 2011,13722000.0,5598406000.0
March 2012,13650000.0,5784973000.0
June 2012,13257000.0,5967568000.0
September 2012,14535000.0,6028916000.0
December 2012,13116000.0,6042259000.0
March 2013,7649000.0,7610831000.0
June 2013,16916000.0,7534518000.0
September 2013,19257000.0,7668903000.0
December 2013,17925000.0,7652175000.0
March 2014,18009000.0,7753129000.0
June 2014,27640000.0,7869512000.0
September 2014,10912000.0,7867031000.0
December 2014,18513000.0,7797926000.0
March 2015,18166000.0,7863861000.0
June 2015,19281000.0,8072485000.0
September 2015,19851000.0,8161562000.0
December 2015,19127000.0,8262646000.0
March 2016,18891000.0,8472964000.0
June 2016,19909000.0,8624780000.0
September 2016,20001000.0,8773024000.0
December 2016,19608000.0,8867268000.0
March 2017,20279000.0,8945485000.0
June 2017,21359000.0,9076418000.0
September 2017,22876000.0,9155396000.0
December 2017,17637000.0,9136812000.0
March 2018,25986000.0,9230834000.0
June 2018,28121000.0,9467138000.0
September 2018,29807000.0,9547284000.0
December 2018,28652000.0,9556363000.0
March 2019,29127000.0,9533510000.0
June 2019,30555000.0,9635718000.0
September 2019,32379000.0,9661386000.0
December 2019,28960000.0,9715925000.0
March 2020,10368000.0,9953543000.0
June 2020,24713000.0,10847184000.0
September 2020,35113000.0,10850212000.0
December 2020,34194000.0,10932906000.0
March 2021,39846000.0,11537253000.0
June 2021,40296000.0,11574947000.0
September 2021,37433000.0,11994411000.0
December 2021,37310000.0,12012111000.0
March 2022,39126000.0,12147833000.0
June 2022,37775000.0,11720459000.0
