,OperatingExpenses,NetIncomeLoss,Assets
March 2009,,,
June 2009,,,
September 2009,,,
December 2009,,,15000000000.0
March 2010,1516750.0,,
June 2010,1516750.0,,
September 2010,1516750.0,,
December 2010,1516750.0,,6446169000.0
March 2011,1390000.0,,
June 2011,1390000.0,,6709734000.0
September 2011,1390000.0,,7705767000.0
December 2011,1390000.0,,8137618000.0
March 2012,4209500.0,30168000.0,8560307000.0
June 2012,4209500.0,30168000.0,9144748000.0
September 2012,,30168000.0,9881666000.0
December 2012,,30168000.0,10540844000.0
March 2013,,33143000.0,10020866000.0
June 2013,,24073000.0,10978288000.0
September 2013,,33476000.0,10797744000.0
December 2013,,30359000.0,11720064000.0
March 2014,,28265000.0,12143588000.0
June 2014,,33421000.0,13532826000.0
September 2014,,36832000.0,14266502000.0
December 2014,,37834000.0,15905713000.0
March 2015,,35050000.0,17325458000.0
June 2015,,37937000.0,17817338000.0
September 2015,,37114000.0,18665995000.0
December 2015,,34753000.0,18909139000.0
March 2016,,25128000.0,20210893000.0
June 2016,,38880000.0,21080994000.0
September 2016,,42725000.0,22216388000.0
December 2016,,48386000.0,21697134000.0
March 2017,,42542000.0,20864874000.0
June 2017,,51095000.0,23119713000.0
September 2017,,58684000.0,24400998000.0
December 2017,,44742000.0,25075645000.0
March 2018,,71945000.0,24449147000.0
June 2018,,71436000.0,27781910000.0
September 2018,,85552000.0,27127107000.0
December 2018,,71891000.0,28257767000.0
March 2019,,82839000.0,28383111000.0
June 2019,,77969000.0,29970384000.0
September 2019,,88082000.0,33526437000.0
December 2019,,64420000.0,32548069000.0
March 2020,,-16687000.0,35879416000.0
June 2020,,-34316000.0,36613127000.0
September 2020,,57116000.0,38432872000.0
December 2020,,60176000.0,37726096000.0
March 2021,,71938000.0,40054433000.0
June 2021,,73481000.0,35228542000.0
September 2021,,43390000.0,36404320000.0
December 2021,,65130000.0,34731738000.0
March 2022,,39650000.0,31085377000.0
June 2022,,34159000.0,32338963000.0
