,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2009,,0.0,-270972.0,,
March 2010,55086.0,25086.0,-55768.0,,
June 2010,55086.0,25086.0,-55768.0,,
September 2010,378070.0,275761.0,-378287.0,,
December 2010,,-207514.0,-455297.0,620689.0,428168.0
March 2011,419088.5,118710.0,-424601.0,,
June 2011,419088.5,118710.0,-424601.0,,
September 2011,902625.0,460943.0,-915377.0,554958.0,464196.0
December 2011,,-330227.0,-1501888.0,315681.0,164252.0
March 2012,,,,,
June 2012,,,,,
