,NetIncomeLoss,Assets
March 2014,529550000.0,19880900000.0
June 2014,529550000.0,20735600000.0
September 2014,529550000.0,21504400000.0
December 2014,529550000.0,22408700000.0
March 2015,434550000.0,23002800000.0
June 2015,434550000.0,23316400000.0
September 2015,422400000.0,23767000000.0
December 2015,354900000.0,24399400000.0
March 2016,423800000.0,25049300000.0
June 2016,297500000.0,26311100000.0
September 2016,162400000.0,26759300000.0
December 2016,301200000.0,26985200000.0
March 2017,274300000.0,27213400000.0
June 2017,198300000.0,27355800000.0
September 2017,266800000.0,27422700000.0
December 2017,319000000.0,27453600000.0
March 2018,234900000.0,27744600000.0
June 2018,405400000.0,28451700000.0
September 2018,297200000.0,28677800000.0
December 2018,244100000.0,28818200000.0
March 2019,442800000.0,29239000000.0
June 2019,348700000.0,29835200000.0
September 2019,312500000.0,29627000000.0
December 2019,323000000.0,30209900000.0
March 2020,20400000.0,29364400000.0
June 2020,-369400000.0,27250500000.0
September 2020,-15600000.0,26322500000.0
December 2020,136600000.0,25937800000.0
March 2021,517800000.0,26455400000.0
June 2021,918700000.0,27782600000.0
September 2021,1196200000.0,28928200000.0
December 2021,1574100000.0,31276400000.0
March 2022,1532000000.0,32949800000.0
June 2022,1525600000.0,35124700000.0
