,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,51320250.0,7929500.0,,
June 2009,51320250.0,7929500.0,,
September 2009,51320250.0,7929500.0,,
December 2009,51320250.0,7929500.0,,
March 2010,49681000.0,-1372000.0,,
June 2010,53844000.0,2999000.0,,
September 2010,80140000.0,42722000.0,,
December 2010,64715000.0,12333000.0,,
March 2011,57925000.0,-520000.0,,
June 2011,59826000.0,1565000.0,,
September 2011,86958000.0,43555000.0,,
December 2011,72310000.0,5020000.0,,
March 2012,66614000.0,-847000.0,,
June 2012,69454000.0,1362000.0,,
September 2012,106287000.0,48291000.0,,
December 2012,98887000.0,8070000.0,,
March 2013,85828000.0,1118000.0,,
June 2013,89044000.0,3592000.0,,
September 2013,125457000.0,59595000.0,,
December 2013,140177000.0,13055000.0,,
March 2014,122441000.0,1290000.0,,
June 2014,131609000.0,6236000.0,,
September 2014,176383000.0,80615000.0,,
December 2014,141557000.0,22220000.0,,
March 2015,137034000.0,6760000.0,,
June 2015,141483000.0,12453000.0,,
September 2015,191044000.0,87156000.0,,
December 2015,159201000.0,7964000.0,,
March 2016,153105000.0,2771000.0,,
June 2016,153168000.0,-1293000.0,,
September 2016,198274000.0,70564000.0,,
December 2016,199889000.0,-20104000.0,,
March 2017,197411000.0,-10391000.0,,
June 2017,195849000.0,-8568000.0,,
September 2017,242740000.0,81625000.0,,
December 2017,219247000.0,-542000.0,,
March 2018,202071000.0,9885000.0,,
June 2018,198860000.0,10077000.0,,
September 2018,232052000.0,94025000.0,,
December 2018,201780000.0,24080000.0,,
March 2019,201859000.0,12043000.0,,
June 2019,196448000.0,11119000.0,,
September 2019,246580000.0,95387000.0,,
December 2019,187293000.0,25288000.0,,
March 2020,154620000.0,-39295000.0,,
June 2020,122102000.0,-14976000.0,,
September 2020,177625000.0,63174000.0,,
December 2020,150755000.0,14642000.0,,
March 2021,141603000.0,26321000.0,,
June 2021,146840000.0,19168000.0,,
September 2021,182360000.0,106674000.0,,
December 2021,177212000.0,48430000.0,,
March 2022,185407000.0,30634000.0,,
June 2022,191041000.0,36319000.0,,
