,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,,,4140000.0,-1134000.0,,
December 2010,,,4159000.0,157000.0,,
March 2011,,,4856000.0,695000.0,,
June 2011,,,4033000.0,1403000.0,68795000.0,42181000.0
September 2011,,,4298000.0,-167000.0,67877000.0,41834000.0
December 2011,,,4000000.0,309000.0,65158000.0,39131000.0
March 2012,,,4375000.0,303000.0,63493000.0,38007000.0
June 2012,,,4668000.0,1841000.0,64750000.0,40449000.0
September 2012,,,4535000.0,-434000.0,62118000.0,37357000.0
December 2012,,,4287000.0,135000.0,61027000.0,36104000.0
March 2013,,,4394000.0,111000.0,59866000.0,35319000.0
June 2013,,,4712000.0,3209000.0,63903000.0,41836000.0
September 2013,,,4777000.0,123000.0,61730000.0,39971000.0
December 2013,,,4547000.0,368000.0,60322000.0,38921000.0
March 2014,,,4568000.0,650000.0,60846000.0,40078000.0
June 2014,,,5505000.0,2335000.0,63364000.0,42679000.0
September 2014,,,5009000.0,159000.0,62637000.0,42213000.0
December 2014,,,5007000.0,951000.0,61680000.0,41179000.0
March 2015,,,4869000.0,395000.0,61712000.0,41380000.0
June 2015,,,5881000.0,3340000.0,65037000.0,45023000.0
September 2015,,,5313000.0,315000.0,63416000.0,43124000.0
December 2015,,,5175000.0,976000.0,61460000.0,41109000.0
March 2016,,,4891000.0,1044000.0,62399000.0,42089000.0
June 2016,,,5882000.0,3438000.0,64769000.0,45884000.0
September 2016,7263000.0,1618500.0,5736000.0,568000.0,64246000.0,45436000.0
December 2016,7263000.0,1618500.0,5553000.0,857000.0,64039000.0,44469000.0
March 2017,7225000.0,1698000.0,5527000.0,952000.0,66005000.0,46080000.0
June 2017,,1788000.0,6384000.0,3222000.0,70862000.0,51271000.0
September 2017,7370000.0,1607000.0,5820000.0,890000.0,69745000.0,49613000.0
December 2017,7370000.0,1639000.0,5674000.0,1233000.0,70487000.0,49136000.0
March 2018,6980000.0,1669000.0,5311000.0,1829000.0,70210000.0,48994000.0
June 2018,7861000.0,1715000.0,6146000.0,3697000.0,73269000.0,53703000.0
September 2018,7800000.0,1745000.0,6055000.0,1504000.0,77248000.0,56861000.0
December 2018,7377000.0,1762000.0,5615000.0,2869000.0,78301000.0,56516000.0
March 2019,7082000.0,1851000.0,5231000.0,3122000.0,79595000.0,58459000.0
June 2019,8165000.0,1854000.0,6311000.0,4728000.0,85908000.0,65455000.0
September 2019,7909000.0,1749000.0,6160000.0,3233000.0,97448000.0,68668000.0
December 2019,8133000.0,1823000.0,6310000.0,3572000.0,101360000.0,71278000.0
March 2020,7911000.0,1815000.0,6096000.0,3615000.0,101740000.0,70921000.0
June 2020,8826000.0,1870000.0,5104000.0,-1900000.0,105838000.0,78460000.0
September 2020,8038000.0,1889000.0,6149000.0,2319000.0,106028000.0,76549000.0
December 2020,7734000.0,1884000.0,5850000.0,3197000.0,108293000.0,79262000.0
March 2021,7882000.0,1902000.0,5980000.0,4360000.0,114453000.0,85692000.0
June 2021,9162000.0,1945000.0,7217000.0,5025000.0,123293000.0,95986000.0
September 2021,9277000.0,1931000.0,7346000.0,7752000.0,125178000.0,97519000.0
December 2021,10173000.0,1978000.0,8195000.0,1037000.0,131391000.0,103328000.0
March 2022,10451000.0,2009000.0,8442000.0,3273000.0,137106000.0,109408000.0
June 2022,11030000.0,2106000.0,8924000.0,7537000.0,148576000.0,119635000.0
