,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2008,,100800000.0,,
June 2008,,100800000.0,,
September 2008,,100800000.0,,
December 2008,,100800000.0,,
March 2009,,68600000.0,,
June 2009,,117500000.0,,
September 2009,,57200000.0,,
December 2009,,73300000.0,8988300000.0,869900000.0
March 2010,,115400000.0,,
June 2010,,140000000.0,9315000000.0,963800000.0
September 2010,,-406400000.0,10162200000.0,1049900000.0
December 2010,,-47500000.0,10441000000.0,1219900000.0
March 2011,,117100000.0,10404200000.0,1087100000.0
June 2011,,156900000.0,10630500000.0,1189600000.0
September 2011,,122600000.0,11322600000.0,1515100000.0
December 2011,,227400000.0,11370100000.0,1319400000.0
March 2012,,99000000.0,11248200000.0,1008200000.0
June 2012,,124600000.0,11536200000.0,949800000.0
September 2012,,215200000.0,12071400000.0,982000000.0
December 2012,,54300000.0,12796800000.0,1087900000.0
March 2013,,-83300000.0,13079900000.0,996500000.0
June 2013,,89900000.0,13301000000.0,709100000.0
September 2013,,14900000.0,13884000000.0,455300000.0
December 2013,,-16800000.0,14901500000.0,676800000.0
March 2014,,93300000.0,15352900000.0,575000000.0
June 2014,,43900000.0,16063400000.0,842000000.0
September 2014,,20500000.0,16947100000.0,888100000.0
December 2014,,214100000.0,17746900000.0,955400000.0
March 2015,,140100000.0,18056700000.0,786700000.0
June 2015,,-97100000.0,17993100000.0,630800000.0
September 2015,,82100000.0,18388600000.0,562600000.0
December 2015,,6900000.0,18815800000.0,556300000.0
March 2016,333400000.0,80000000.0,18827200000.0,472000000.0
June 2016,298800000.0,83700000.0,18913500000.0,516800000.0
September 2016,1083700000.0,-406400000.0,18100000000.0,413000000.0
December 2016,,80300000.0,18110100000.0,401000000.0
March 2017,336000000.0,65400000.0,19379100000.0,428600000.0
June 2017,285000000.0,92600000.0,14667400000.0,421200000.0
September 2017,350000000.0,93000000.0,14738200000.0,318900000.0
December 2017,,-6000000.0,14828000000.0,330000000.0
March 2018,355000000.0,74000000.0,14886000000.0,305000000.0
June 2018,297000000.0,95000000.0,14835000000.0,289000000.0
September 2018,303000000.0,104000000.0,14950000000.0,286000000.0
