,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,7055500.0,-11737750.0,,
December 2009,7055500.0,-11737750.0,,
March 2010,7055500.0,-11737750.0,,
June 2010,7055500.0,-11737750.0,,
September 2010,5715000.0,-10010000.0,,
December 2010,4995000.0,-7863000.0,,
March 2011,7935000.0,-12843000.0,,
June 2011,3651000.0,-7992000.0,121260000.0,107496000.0
September 2011,4300000.0,-8586000.0,112991000.0,101302000.0
December 2011,3769000.0,-7510000.0,106290000.0,81127000.0
March 2012,5603000.0,-10692000.0,99010000.0,68675000.0
June 2012,558000.0,-4421000.0,91651000.0,89544000.0
September 2012,291000.0,-3421000.0,87670000.0,86091000.0
December 2012,117000.0,-4810000.0,83538000.0,83116000.0
March 2013,61000.0,-3238000.0,1660000.0,1650000.0
June 2013,-4000.0,-152000.0,1237000.0,1237000.0
