,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,28975000.0,-30225000.0,,
June 2009,28975000.0,-30225000.0,,
September 2009,28975000.0,-30225000.0,,
December 2009,28975000.0,-30225000.0,,
March 2010,29750000.0,-100000.0,,
June 2010,29750000.0,-100000.0,,
September 2010,27700000.0,-32000000.0,,
December 2010,31600000.0,-6800000.0,2410600000.0,713600000.0
March 2011,28800000.0,-23000000.0,,
June 2011,27600000.0,-35500000.0,,
September 2011,26500000.0,-65600000.0,2203100000.0,690800000.0
December 2011,27900000.0,-57200000.0,2139900000.0,656800000.0
March 2012,31300000.0,-11300000.0,2147200000.0,678200000.0
June 2012,30700000.0,-37300000.0,2256200000.0,903800000.0
September 2012,30600000.0,31300000.0,2313400000.0,963400000.0
December 2012,36800000.0,46100000.0,2331000000.0,995600000.0
March 2013,35400000.0,65300000.0,2472100000.0,1143100000.0
June 2013,35000000.0,94100000.0,2571900000.0,1137400000.0
September 2013,33500000.0,38100000.0,2497500000.0,1059000000.0
December 2013,46300000.0,-20400000.0,2493300000.0,1034200000.0
March 2014,40900000.0,-14200000.0,2494100000.0,1039800000.0
June 2014,35900000.0,2100000.0,2432300000.0,982300000.0
September 2014,31900000.0,-20400000.0,2409600000.0,982700000.0
December 2014,40800000.0,-42900000.0,2348800000.0,950300000.0
March 2015,38700000.0,-34500000.0,2299000000.0,928800000.0
June 2015,37900000.0,-19500000.0,2236300000.0,870800000.0
September 2015,38300000.0,-26500000.0,2209500000.0,840800000.0
December 2015,37900000.0,-7600000.0,2176300000.0,769100000.0
March 2016,42300000.0,10300000.0,2215600000.0,815600000.0
June 2016,46500000.0,31700000.0,2273900000.0,876100000.0
September 2016,47000000.0,65600000.0,2432400000.0,1445800000.0
December 2016,47800000.0,42200000.0,2031200000.0,1016500000.0
March 2017,48600000.0,55000000.0,2080200000.0,1074000000.0
June 2017,47000000.0,94500000.0,2162800000.0,1155700000.0
September 2017,49200000.0,109800000.0,2308000000.0,1290800000.0
December 2017,45600000.0,130500000.0,2448500000.0,1359600000.0
March 2018,50600000.0,90900000.0,2499200000.0,1405600000.0
June 2018,50100000.0,163000000.0,2620800000.0,1462600000.0
September 2018,51200000.0,124000000.0,2614400000.0,1426500000.0
December 2018,57100000.0,17100000.0,2514000000.0,1287000000.0
March 2019,56700000.0,26700000.0,2094300000.0,845500000.0
June 2019,58000000.0,17000000.0,2090000000.0,828000000.0
September 2019,58000000.0,2000000.0,2043000000.0,761000000.0
December 2019,57300000.0,-50700000.0,1835000000.0,619000000.0
March 2020,55000000.0,33000000.0,2132000000.0,976000000.0
June 2020,50000000.0,33000000.0,1807000000.0,689000000.0
September 2020,52000000.0,177000000.0,1973000000.0,904000000.0
December 2020,54000000.0,256000000.0,2086000000.0,993000000.0
March 2021,48000000.0,320000000.0,2343000000.0,1226000000.0
June 2021,57000000.0,498000000.0,2367000000.0,1230000000.0
September 2021,63000000.0,365000000.0,2400000000.0,1197000000.0
December 2021,73000000.0,194000000.0,2194000000.0,890000000.0
March 2022,65000000.0,484000000.0,2670000000.0,1341000000.0
June 2022,67000000.0,384000000.0,2547000000.0,1208000000.0
