,NetIncomeLoss,Assets,AssetsCurrent
March 2015,,,
June 2015,,,
September 2015,,,
December 2015,,305318000.0,39945000.0
March 2016,0.0,,
June 2016,0.0,,
September 2016,3093000.0,340866000.0,65109000.0
December 2016,25365000.0,369359000.0,76992000.0
March 2017,24342000.0,427178000.0,60331000.0
June 2017,31592000.0,560665000.0,43466000.0
September 2017,41670000.0,644091000.0,36332000.0
December 2017,42968000.0,829758000.0,86100000.0
March 2018,39361000.0,1711678000.0,72362000.0
June 2018,36584000.0,1864465000.0,69128000.0
September 2018,44617000.0,1959462000.0,81507000.0
December 2018,42172000.0,2192178000.0,85907000.0
March 2019,43559000.0,2322462000.0,79538000.0
June 2019,36409000.0,2498531000.0,82742000.0
September 2019,40632000.0,2622766000.0,86876000.0
December 2019,39396000.0,2926082000.0,107927000.0
March 2020,10103000.0,3046974000.0,107417000.0
June 2020,48236000.0,3008347000.0,81974000.0
September 2020,35784000.0,3042772000.0,119894000.0
December 2020,39908000.0,3037196000.0,125051000.0
March 2021,31201000.0,3033664000.0,150774000.0
