,OperatingExpenses,NetIncomeLoss,Assets
March 2008,113465000.0,-6998250.0,
June 2008,113465000.0,-6998250.0,
September 2008,113465000.0,-6998250.0,
December 2008,113465000.0,-6998250.0,
March 2009,112254000.0,-1867000.0,
June 2009,102639000.0,-7482000.0,
September 2009,104365000.0,-8806000.0,
December 2009,103444000.0,-8909000.0,6059932000.0
March 2010,101864000.0,-8287000.0,
June 2010,102497000.0,-8991000.0,6111283000.0
September 2010,112759000.0,-3896000.0,6320329000.0
December 2010,113697000.0,-5249000.0,6279289000.0
March 2011,109992000.0,-349000.0,6274645000.0
June 2011,110853000.0,-5016000.0,6243361000.0
September 2011,101952000.0,3397000.0,6216680000.0
December 2011,100066000.0,3419000.0,6231602000.0
March 2012,98374000.0,5386000.0,5982376000.0
June 2012,100844000.0,6527000.0,5957461000.0
September 2012,102448000.0,5055000.0,6132745000.0
December 2012,101523000.0,5974000.0,6103807000.0
March 2013,99438000.0,12082000.0,6007684000.0
June 2013,102848000.0,13635000.0,5985510000.0
September 2013,105599000.0,10751000.0,5986410000.0
December 2013,104943000.0,8843000.0,5847789000.0
March 2014,105499000.0,12976000.0,5811456000.0
June 2014,107412000.0,13363000.0,5776046000.0
September 2014,109661000.0,7389000.0,5760651000.0
December 2014,109096000.0,10893000.0,5954596000.0
March 2015,107214000.0,18699000.0,6012805000.0
June 2015,111191000.0,13448000.0,6038731000.0
September 2015,114482000.0,12070000.0,5943856000.0
December 2015,113360000.0,14167000.0,6066161000.0
March 2016,117537000.0,15366000.0,7291424000.0
June 2016,130693000.0,18482000.0,7258503000.0
September 2016,134802000.0,31848000.0,7645273000.0
December 2016,138702000.0,19701000.0,7613705000.0
March 2017,138362000.0,19049000.0,7586699000.0
June 2017,141150000.0,20244000.0,7955393000.0
September 2017,146924000.0,25614000.0,8113172000.0
December 2017,144593000.0,29536000.0,8292641000.0
March 2018,149119000.0,28206000.0,8323900000.0
June 2018,151542000.0,31684000.0,8317984000.0
September 2018,156937000.0,30561000.0,8347779000.0
December 2018,171774000.0,25635000.0,8261709000.0
March 2019,160709000.0,28701000.0,8215909000.0
June 2019,159903000.0,33966000.0,8677711000.0
September 2019,177378000.0,22488000.0,8520895000.0
December 2019,,278558000.0,9349301000.0
March 2020,,26923000.0,9313054000.0
June 2020,,2030000.0,9271377000.0
September 2020,,3773000.0,9289373000.0
December 2020,,17695000.0,9250825000.0
March 2021,,11601000.0,9249737000.0
June 2021,,16197000.0,9373354000.0
September 2021,,18141000.0,9382887000.0
December 2021,,19328000.0,9354032000.0
March 2022,,25514000.0,9440314000.0
June 2022,,24374000.0,9706560000.0
