,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,94624250.0,38731250.0,225000.0,,
June 2009,94624250.0,38731250.0,225000.0,,
September 2009,94624250.0,38731250.0,225000.0,,
December 2009,94624250.0,38731250.0,225000.0,,
March 2010,96313000.0,37852000.0,-815000.0,,
June 2010,96426000.0,38695000.0,7639000.0,,
September 2010,97605000.0,40063000.0,5932000.0,,
December 2010,107177000.0,45209000.0,-17344000.0,787678000.0,95503000.0
March 2011,106051000.0,41418000.0,12232000.0,,
June 2011,108761000.0,43377000.0,14169000.0,842326000.0,101870000.0
September 2011,111425000.0,45477000.0,10327000.0,846621000.0,111754000.0
December 2011,109645000.0,43609000.0,11556000.0,856746000.0,128878000.0
March 2012,114058000.0,45146000.0,10223000.0,859028000.0,116450000.0
