,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-2711750.0,,
June 2009,-2711750.0,,
September 2009,-2711750.0,,
December 2009,-2711750.0,,
March 2010,-316000.0,,
June 2010,1262000.0,,
September 2010,-491000.0,,
December 2010,-1110000.0,264340000.0,96553000.0
March 2011,-1978000.0,,
June 2011,693000.0,258053000.0,91674000.0
September 2011,-1704000.0,254389000.0,82259000.0
December 2011,133000.0,279093000.0,83565000.0
March 2012,674000.0,295032000.0,93091000.0
June 2012,935000.0,297664000.0,88379000.0
September 2012,881000.0,310339000.0,88495000.0
December 2012,-311000.0,317669000.0,84800000.0
March 2013,-456000.0,333701000.0,94785000.0
June 2013,2682000.0,343920000.0,95685000.0
September 2013,2393000.0,329728000.0,96766000.0
December 2013,1296000.0,329302000.0,92640000.0
March 2014,1357000.0,319779000.0,99986000.0
June 2014,4945000.0,313932000.0,97994000.0
September 2014,5057000.0,308818000.0,101222000.0
December 2014,2132000.0,324605000.0,128919000.0
March 2015,5369000.0,307861000.0,108540000.0
June 2015,7039000.0,342639000.0,121853000.0
September 2015,5795000.0,350375000.0,98224000.0
December 2015,3233000.0,357995000.0,92701000.0
March 2016,2935000.0,378057000.0,98368000.0
June 2016,3992000.0,377761000.0,106974000.0
September 2016,3451000.0,376237000.0,106798000.0
December 2016,723000.0,380066000.0,100298000.0
March 2017,2283000.0,369821000.0,100727000.0
June 2017,1609000.0,366528000.0,96339000.0
September 2017,3446000.0,379362000.0,104577000.0
December 2017,31561000.0,392185000.0,102242000.0
March 2018,1387000.0,396817000.0,106577000.0
June 2018,7289000.0,438895000.0,116854000.0
September 2018,9248000.0,465662000.0,120990000.0
December 2018,6070000.0,466066000.0,108725000.0
March 2019,8301000.0,465072000.0,115932000.0
June 2019,8654000.0,473017000.0,106696000.0
September 2019,4581000.0,497951000.0,105098000.0
December 2019,-13636000.0,498009000.0,105892000.0
March 2020,-1304000.0,512485000.0,105020000.0
June 2020,-823000.0,501434000.0,96757000.0
September 2020,6000000.0,532083000.0,108651000.0
December 2020,13953000.0,578592000.0,123521000.0
March 2021,11949000.0,573406000.0,133082000.0
June 2021,15317000.0,570706000.0,160376000.0
September 2021,21359000.0,570249000.0,177500000.0
December 2021,27891000.0,587381000.0,199574000.0
March 2022,23942000.0,663680000.0,274414000.0
June 2022,24182000.0,683135000.0,229058000.0
