,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,3925000.0,3483000.0,-2506000.0,,
June 2010,3934000.0,3494000.0,-492000.0,,
September 2010,8156000.0,3224000.0,-4388000.0,,
December 2010,4193000.0,3763000.0,-10029000.0,33624000.0,9738000.0
March 2011,2738000.0,2572000.0,-1759000.0,,
June 2011,1634000.0,1433000.0,-46000.0,29305000.0,5569000.0
September 2011,2124000.0,1969000.0,606000.0,32451000.0,8582000.0
December 2011,2550000.0,2405000.0,3336000.0,32444000.0,11411000.0
March 2012,2118000.0,1969000.0,-300000.0,31918000.0,9644000.0
June 2012,2156000.0,2013000.0,639000.0,,
September 2012,2106000.0,1966000.0,970000.0,33648000.0,11499000.0
December 2012,5179000.0,2999000.0,-3763000.0,31499000.0,11763000.0
March 2013,1895000.0,1863000.0,224000.0,30978000.0,11452000.0
June 2013,2399000.0,2366000.0,1022000.0,32472000.0,13558000.0
September 2013,2117000.0,2082000.0,381000.0,38514000.0,19532000.0
December 2013,2516000.0,2458000.0,-2222000.0,38302000.0,16614000.0
March 2014,2180000.0,2137000.0,372000.0,37938000.0,16942000.0
June 2014,2843000.0,2803000.0,-1180000.0,37049000.0,19254000.0
September 2014,2228000.0,2181000.0,1179000.0,38097000.0,20424000.0
December 2014,7281000.0,2319000.0,-6174000.0,34720000.0,22015000.0
March 2015,2465000.0,2427000.0,-297000.0,35574000.0,23086000.0
June 2015,2070000.0,2003000.0,-29000.0,35885000.0,23692000.0
September 2015,2492000.0,2465000.0,-639000.0,31855000.0,19796000.0
December 2015,2291000.0,2218000.0,-876000.0,28538000.0,16823000.0
March 2016,2894000.0,2788000.0,-450000.0,25375000.0,16776000.0
June 2016,2472000.0,2378000.0,-542000.0,28576000.0,19630000.0
September 2016,2323000.0,2210000.0,979000.0,28153000.0,19336000.0
December 2016,2180000.0,2296000.0,177000.0,28429000.0,17094000.0
March 2017,2588000.0,2509000.0,64000.0,26605000.0,15201000.0
June 2017,2302000.0,2223000.0,476000.0,25249000.0,12954000.0
September 2017,2343000.0,2264000.0,-734000.0,23806000.0,11562000.0
December 2017,2151000.0,2117000.0,78000.0,23970000.0,10325000.0
March 2018,1988000.0,1911000.0,-850000.0,22447000.0,8930000.0
June 2018,1803000.0,1745000.0,292000.0,22446000.0,9002000.0
September 2018,2202000.0,2145000.0,-649000.0,22435000.0,9026000.0
December 2018,3997000.0,2017000.0,-3535000.0,20120000.0,9990000.0
March 2019,2063000.0,1995000.0,212000.0,25912000.0,10772000.0
June 2019,2077000.0,2007000.0,-112000.0,24009000.0,9541000.0
September 2019,2206000.0,2136000.0,-373000.0,23435000.0,9708000.0
December 2019,3252000.0,2788000.0,-2501000.0,21551000.0,8947000.0
March 2020,1754000.0,1693000.0,-637000.0,20494000.0,8332000.0
June 2020,6556000.0,2005000.0,-5290000.0,,
September 2020,1416000.0,1351000.0,-250000.0,14958000.0,8323000.0
December 2020,1226000.0,1161000.0,120000.0,14939000.0,8922000.0
March 2021,1612000.0,1535000.0,148000.0,15937000.0,10367000.0
June 2021,1830000.0,1752000.0,724000.0,14412000.0,9345000.0
September 2021,1401000.0,1336000.0,332000.0,13509000.0,9239000.0
December 2021,1337000.0,1269000.0,1122000.0,14726000.0,10964000.0
March 2022,1726000.0,1666000.0,-264000.0,13588000.0,10007000.0
June 2022,1475000.0,1419000.0,177000.0,13004000.0,9329000.0
