,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2018,271861.0,,,
June 2018,-39472.0,,,
September 2018,-88962.0,,,
December 2018,-116973.0,1652239.0,1298354.0,353885.0
March 2019,-61467.0,1607160.0,1249788.0,
June 2019,-70398.0,1512903.0,1170778.0,
September 2019,-22028.0,1344403.0,1016281.0,328122.0
December 2019,-92576.0,1231236.0,882571.0,348665.0
March 2020,-47953.0,1126915.0,808074.0,318841.0
June 2020,-35841.0,1060241.0,762753.0,297488.0
September 2020,-60035.0,1013219.0,720215.0,293004.0
December 2020,1237927.0,10115293.0,7985494.0,2129799.0
March 2021,338744.0,9898531.0,7563071.0,2335460.0
June 2021,28262.0,9448123.0,7098570.0,2349553.0
September 2021,295322.0,9765004.0,7402248.0,2362756.0
December 2021,89243.0,9574390.0,7149855.0,2424535.0
March 2022,17066.0,9175422.0,6601091.0,2574331.0
June 2022,-138662.0,8368713.0,5766167.0,2602546.0
