,OperatingExpenses,NetIncomeLoss,Assets
March 2015,180418000.0,-40052000.0,
June 2015,180418000.0,-40052000.0,
September 2015,180418000.0,-40052000.0,
December 2015,180418000.0,-40052000.0,
March 2016,173239000.0,-9975000.0,
June 2016,180844000.0,-19666000.0,
September 2016,188531000.0,-21949000.0,
December 2016,189196000.0,-26649000.0,9732351000.0
March 2017,226664000.0,-42391000.0,9588161000.0
June 2017,188622000.0,5529000.0,9519326000.0
September 2017,213619000.0,-22510000.0,9524524000.0
December 2017,307344000.0,-29086000.0,18683638000.0
March 2018,356188000.0,-17269000.0,18696445000.0
June 2018,354960000.0,-13946000.0,18665362000.0
September 2018,350488000.0,1020000.0,18476648000.0
December 2018,,25268000.0,18063428000.0
March 2019,,20822000.0,17853619000.0
June 2019,,38942000.0,17714153000.0
September 2019,,33707000.0,17660018000.0
December 2019,,51992000.0,17392910000.0
March 2020,,49956000.0,17593345000.0
June 2020,,42903000.0,17746316000.0
September 2020,,32654000.0,17750787000.0
December 2020,,70699000.0,17506222000.0
March 2021,,57367000.0,17490419000.0
June 2021,,60338000.0,17484611000.0
September 2021,,69177000.0,18250566000.0
December 2021,,74543000.0,18537846000.0
March 2022,,92615000.0,18544222000.0
June 2022,,110963000.0,18506984000.0
