,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2013,,,,,
September 2013,,,,,
December 2013,,,,,
March 2014,,,,,
June 2014,,,,,
September 2014,,,,,
December 2014,,,,,
March 2015,,,,,
June 2015,,4415750.0,-811000.0,,
September 2015,,4415750.0,-811000.0,,
December 2015,,4415750.0,-811000.0,,
March 2016,,4415750.0,-811000.0,,
June 2016,36655500.0,5648250.0,244000.0,,
September 2016,36655500.0,5648250.0,303000.0,,
December 2016,36655500.0,5648250.0,-3370000.0,,
March 2017,36655500.0,5648250.0,-2618000.0,205352000.0,166078000.0
June 2017,45524000.0,7921000.0,-1900000.0,,
September 2017,45524000.0,8262000.0,-1339000.0,,
December 2017,50673000.0,10005000.0,-2593000.0,,
March 2018,57431000.0,12185000.0,-6554000.0,358398000.0,217904000.0
June 2018,59517000.0,13100000.0,-3471000.0,384551000.0,224995000.0
September 2018,61140000.0,14157000.0,-2058000.0,510788000.0,222885000.0
December 2018,62781000.0,14693000.0,458000.0,542877000.0,242271000.0
March 2019,67284000.0,15989000.0,-1930000.0,554287000.0,288481000.0
June 2019,78202000.0,19385000.0,-4010000.0,662934000.0,289755000.0
September 2019,77241000.0,19320000.0,-921000.0,678717000.0,296800000.0
December 2019,80074000.0,20801000.0,206000.0,714631000.0,294855000.0
March 2020,79766000.0,21284000.0,2525000.0,729834000.0,298895000.0
June 2020,84013000.0,22802000.0,3138000.0,746599000.0,313329000.0
September 2020,82864000.0,22287000.0,10050000.0,824804000.0,344638000.0
December 2020,87244000.0,25408000.0,10789000.0,904886000.0,402513000.0
March 2021,94310000.0,27001000.0,5768000.0,934707000.0,443425000.0
June 2021,97671000.0,31486000.0,10072000.0,965786000.0,478380000.0
September 2021,92260000.0,25234000.0,17583000.0,985390000.0,510191000.0
December 2021,100242000.0,26305000.0,13818000.0,1058885000.0,575640000.0
