,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,11500000.0,6050000.0,,
June 2019,11500000.0,6050000.0,,
September 2019,11500000.0,6050000.0,,
December 2019,11500000.0,6050000.0,,
March 2020,12725000.0,1325000.0,,
June 2020,12725000.0,1325000.0,,
September 2020,12725000.0,1325000.0,,
December 2020,12725000.0,1325000.0,255200000.0,129400000.0
March 2021,12200000.0,-12900000.0,,
June 2021,14800000.0,-13900000.0,,
September 2021,17600000.0,-7850000.0,,
December 2021,17600000.0,-7850000.0,364100000.0,242800000.0
March 2022,17400000.0,-10500000.0,376100000.0,253300000.0
June 2022,20100000.0,-9300000.0,346000000.0,222700000.0
