,NetIncomeLoss,Assets
March 2009,219236250.0,
June 2009,219236250.0,
September 2009,219236250.0,
December 2009,219236250.0,15375790000.0
March 2010,216994000.0,
June 2010,243451000.0,16777399000.0
September 2010,148031000.0,17701397000.0
December 2010,234112000.0,15770792000.0
March 2011,25473000.0,17191966000.0
June 2011,98342000.0,17213806000.0
September 2011,168755000.0,17430028000.0
December 2011,143272000.0,17141769000.0
March 2012,164256000.0,17812783000.0
June 2012,220268000.0,18496723000.0
September 2012,189656000.0,18889757000.0
December 2012,19217000.0,17816762000.0
March 2013,256476000.0,18757061000.0
June 2013,176940000.0,18917683000.0
September 2013,114825000.0,18930823000.0
December 2013,161490000.0,19566094000.0
March 2014,182500000.0,21800358000.0
June 2014,208016000.0,22573515000.0
September 2014,228675000.0,22608227000.0
December 2014,215164000.0,22009543000.0
March 2015,283336000.0,22849680000.0
June 2015,115790000.0,23084925000.0
September 2015,80033000.0,23770592000.0
December 2015,58579000.0,23138931000.0
March 2016,154798000.0,24541369000.0
June 2016,211055000.0,24411917000.0
September 2016,252872000.0,25643231000.0
December 2016,74013000.0,29372109000.0
March 2017,253127000.0,30092226000.0
June 2017,185167000.0,30862639000.0
September 2017,-33656000.0,32624797000.0
December 2017,214640000.0,32051658000.0
March 2018,150423000.0,32131955000.0
June 2018,243646000.0,31853120000.0
September 2018,227408000.0,32252534000.0
December 2018,136494000.0,32218329000.0
March 2019,448528000.0,33977037000.0
June 2019,468954000.0,34851670000.0
September 2019,392453000.0,35572603000.0
December 2019,326384000.0,37885361000.0
March 2020,144117000.0,38416126000.0
June 2020,298821000.0,41199648000.0
September 2020,419039000.0,42716035000.0
December 2020,543544000.0,43282297000.0
March 2021,438156000.0,44204267000.0
June 2021,675486000.0,46481886000.0
September 2021,419942000.0,44783736000.0
December 2021,623265000.0,45100945000.0
March 2022,195800000.0,45677941000.0
June 2022,404344000.0,45719194000.0
