,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,72793.76923076923,-256483.92307692306,,
June 2007,72793.76923076923,-256483.92307692306,,
September 2007,72793.76923076923,-256483.92307692306,,
December 2007,72793.76923076923,-256483.92307692306,,
March 2008,72793.76923076923,-256483.92307692306,,
June 2008,72793.76923076923,-256483.92307692306,,
September 2008,72793.76923076923,-256483.92307692306,,
December 2008,72793.76923076923,-256483.92307692306,,
March 2009,72793.76923076923,-256483.92307692306,,
June 2009,72793.76923076923,-256483.92307692306,,
September 2009,72793.76923076923,-256483.92307692306,,
December 2009,72793.76923076923,-256483.92307692306,,
March 2010,16321.5,-272317.0,,
June 2010,16321.5,-272317.0,,
September 2010,16473.0,-120113.0,,
December 2010,72793.76923076923,-256483.92307692306,,
March 2011,20245.5,-333253.0,,
June 2011,20245.5,-333253.0,,
September 2011,17978.0,-215990.0,,
