,NetIncomeLoss,Assets
March 2008,377000000.0,
June 2008,505000000.0,
September 2008,248000000.0,
December 2008,,291081000000.0
March 2009,460000000.0,
June 2009,65000000.0,279754000000.0
September 2009,467000000.0,271407000000.0
December 2009,,269863000000.0
March 2010,,265396000000.0
June 2010,,261695000000.0
September 2010,,260133000000.0
December 2010,,264284000000.0
March 2011,,259378000000.0
June 2011,,263117000000.0
September 2011,,269470000000.0
December 2011,,271205000000.0
March 2012,,295883000000.0
June 2012,,299575000000.0
September 2012,,300803000000.0
December 2012,,305107000000.0
March 2013,928000000.0,300812000000.0
June 2013,,304415000000.0
September 2013,,308597000000.0
December 2013,,320192000000.0
March 2014,992000000.0,323423000000.0
June 2014,,327064000000.0
September 2014,,334424000000.0
December 2014,,345072000000.0
March 2015,,350960000000.0
June 2015,,353945000000.0
September 2015,,362125000000.0
December 2015,,358493000000.0
March 2016,,360985000000.0
June 2016,,361335000000.0
September 2016,,369348000000.0
December 2016,,366380000000.0
March 2017,,370944000000.0
June 2017,,372190000000.0
September 2017,,375191000000.0
December 2017,,380768000000.0
March 2018,,379161000000.0
June 2018,,380711000000.0
September 2018,,380080000000.0
December 2018,,382315000000.0
March 2019,,392837000000.0
June 2019,,405761000000.0
September 2019,,408916000000.0
December 2019,,410295000000.0
March 2020,,445493000000.0
June 2020,,458978000000.0
September 2020,,461817000000.0
December 2020,,466679000000.0
March 2021,,474414000000.0
June 2021,,554212000000.0
September 2021,,553515000000.0
December 2021,,557191000000.0
March 2022,,541246000000.0
June 2022,,540786000000.0
