,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2007,183250000.0,,216750000.0,,,
December 2007,183250000.0,,216750000.0,,,
March 2008,183250000.0,,216750000.0,,,
June 2008,183250000.0,,216750000.0,,,
September 2008,190000000.0,50250000.0,211000000.0,,,
December 2008,274000000.0,50250000.0,14000000.0,,,
March 2009,192000000.0,50250000.0,50000000.0,,,
June 2009,162000000.0,50250000.0,195000000.0,5291000000.0,3230000000.0,2061000000.0
September 2009,195000000.0,66250000.0,288000000.0,5849000000.0,3750000000.0,
December 2009,214000000.0,66250000.0,429000000.0,6585000000.0,4416000000.0,
March 2010,224000000.0,66250000.0,400000000.0,7000000000.0,4778000000.0,
June 2010,243000000.0,66250000.0,265000000.0,7328000000.0,4720000000.0,2608000000.0
September 2010,226000000.0,59000000.0,197000000.0,7655000000.0,4961000000.0,
December 2010,235000000.0,66000000.0,225000000.0,7843000000.0,5120000000.0,
March 2011,252000000.0,73000000.0,146000000.0,7839000000.0,5153000000.0,
June 2011,297000000.0,84000000.0,158000000.0,8118000000.0,5487000000.0,2631000000.0
September 2011,282000000.0,89000000.0,239000000.0,8467000000.0,5926000000.0,
December 2011,486000000.0,96000000.0,145000000.0,7807000000.0,5398000000.0,
March 2012,435000000.0,155000000.0,483000000.0,14510000000.0,7445000000.0,
June 2012,664000000.0,178000000.0,745000000.0,14206000000.0,7141000000.0,7065000000.0
September 2012,601000000.0,179000000.0,519000000.0,14172000000.0,7186000000.0,
December 2012,581000000.0,162000000.0,335000000.0,13929000000.0,7175000000.0,
March 2013,644000000.0,185000000.0,391000000.0,13927000000.0,7340000000.0,
June 2013,1271000000.0,180000000.0,-265000000.0,14036000000.0,7598000000.0,6438000000.0
September 2013,557000000.0,132000000.0,495000000.0,14806000000.0,8261000000.0,
December 2013,678000000.0,229000000.0,430000000.0,15282000000.0,8288000000.0,
March 2014,641000000.0,201000000.0,375000000.0,15332000000.0,8306000000.0,
June 2014,693000000.0,199000000.0,317000000.0,15499000000.0,8720000000.0,6779000000.0
September 2014,680000000.0,220000000.0,423000000.0,15652000000.0,8990000000.0,
December 2014,644000000.0,164000000.0,438000000.0,15139000000.0,8660000000.0,
March 2015,611000000.0,199000000.0,384000000.0,15176000000.0,8429000000.0,
June 2015,675000000.0,190000000.0,220000000.0,15170000000.0,8513000000.0,6664000000.0
September 2015,633000000.0,192000000.0,283000000.0,15261000000.0,8655000000.0,
December 2015,655000000.0,239000000.0,251000000.0,15466000000.0,8948000000.0,
March 2016,665000000.0,166000000.0,74000000.0,14947000000.0,8740000000.0,
June 2016,1016000000.0,400000000.0,-366000000.0,32862000000.0,12584000000.0,
September 2016,1103000000.0,396000000.0,-366000000.0,29010000000.0,9123000000.0,
December 2016,988000000.0,358000000.0,235000000.0,28975000000.0,9606000000.0,
March 2017,998000000.0,346000000.0,248000000.0,29448000000.0,10313000000.0,
June 2017,1029000000.0,345000000.0,280000000.0,29860000000.0,11056000000.0,
September 2017,1008000000.0,364000000.0,681000000.0,30505000000.0,11820000000.0,
December 2017,1058000000.0,381000000.0,-823000000.0,29840000000.0,11113000000.0,
March 2018,1013000000.0,376000000.0,61000000.0,29004000000.0,10164000000.0,
June 2018,1009000000.0,352000000.0,756000000.0,29235000000.0,10638000000.0,
September 2018,978000000.0,356000000.0,511000000.0,28705000000.0,10571000000.0,
December 2018,868000000.0,309000000.0,-487000000.0,27939000000.0,9742000000.0,
March 2019,973000000.0,353000000.0,-581000000.0,26913000000.0,8902000000.0,
June 2019,846000000.0,299000000.0,-197000000.0,26370000000.0,8477000000.0,
September 2019,887000000.0,305000000.0,-276000000.0,26280000000.0,8500000000.0,
December 2019,885000000.0,298000000.0,-139000000.0,25860000000.0,8627000000.0,
March 2020,852000000.0,281000000.0,17000000.0,25509000000.0,8553000000.0,
June 2020,822000000.0,269000000.0,148000000.0,25662000000.0,9048000000.0,
September 2020,834000000.0,256000000.0,-60000000.0,25402000000.0,9005000000.0,
December 2020,802000000.0,265000000.0,62000000.0,25552000000.0,9109000000.0,
March 2021,774000000.0,287000000.0,197000000.0,25409000000.0,9032000000.0,
June 2021,891000000.0,297000000.0,622000000.0,26132000000.0,9757000000.0,
September 2021,887000000.0,291000000.0,610000000.0,26391000000.0,9856000000.0,
December 2021,856000000.0,279000000.0,564000000.0,26025000000.0,9535000000.0,
March 2022,857000000.0,281000000.0,25000000.0,25699000000.0,9178000000.0,
June 2022,883000000.0,266000000.0,301000000.0,26259000000.0,9453000000.0,
