,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2015,,,,
March 2016,,,,
June 2016,,,,
September 2016,,,,
December 2016,2044000000.0,2245000000.0,,
March 2017,2044000000.0,2245000000.0,,
June 2017,2044000000.0,2245000000.0,,
September 2017,2044000000.0,2245000000.0,,
December 2017,2087000000.0,4423000000.0,,
March 2018,2239000000.0,2937000000.0,,
June 2018,2213000000.0,2916000000.0,,
September 2018,2321000000.0,2322000000.0,98598000000.0,16825000000.0
December 2018,2152000000.0,2788000000.0,,
March 2019,2327000000.0,5452000000.0,214342000000.0,34277000000.0
June 2019,3362000000.0,1760000000.0,209475000000.0,31370000000.0
September 2019,3700000000.0,1054000000.0,193984000000.0,28124000000.0
December 2019,3709000000.0,2107000000.0,200948000000.0,27776000000.0
March 2020,3388000000.0,460000000.0,206294000000.0,33274000000.0
June 2020,2455000000.0,-4721000000.0,207649000000.0,41330000000.0
September 2020,2817000000.0,-710000000.0,201549000000.0,35251000000.0
December 2020,2917000000.0,17000000.0,201888000000.0,34874000000.0
March 2021,3113000000.0,901000000.0,200250000000.0,32877000000.0
June 2021,3168000000.0,918000000.0,202221000000.0,33966000000.0
September 2021,4319000000.0,159000000.0,203609000000.0,33657000000.0
December 2021,3787000000.0,1104000000.0,203311000000.0,32913000000.0
March 2022,3768000000.0,470000000.0,202453000000.0,31427000000.0
June 2022,4100000000.0,1409000000.0,204074000000.0,31422000000.0
