,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,8722000.0,7089000.0,-8343000.0,,
June 2019,10635000.0,8689000.0,-10470000.0,,
September 2019,12583000.0,10739000.0,-12344000.0,,
December 2019,14905000.0,11869000.0,-14506000.0,87481000.0,68891000.0
March 2020,16399000.0,13258000.0,-16126000.0,87629000.0,66009000.0
June 2020,27376000.0,17452000.0,-26857000.0,257217000.0,238481000.0
September 2020,34767000.0,24670000.0,-34555000.0,393233000.0,372736000.0
December 2020,40245000.0,29521000.0,-40303000.0,365555000.0,345104000.0
March 2021,50347000.0,38394000.0,-49901000.0,328353000.0,306354000.0
June 2021,55132000.0,44770000.0,-54574000.0,283962000.0,259449000.0
September 2021,62870000.0,53998000.0,-4191000.0,435081000.0,377565000.0
December 2021,48193000.0,38439000.0,-50059000.0,454507000.0,350770000.0
March 2022,57879000.0,46112000.0,-59077000.0,405677000.0,301282000.0
June 2022,63461000.0,43825000.0,-68357000.0,567856000.0,467626000.0
