,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,,,9411000.0,27579000.0,,
June 2008,,,9411000.0,27579000.0,,
September 2008,,,9411000.0,27579000.0,,
December 2008,,,9411000.0,27579000.0,,
March 2009,,725500.0,11499000.0,16428000.0,,
June 2009,,725500.0,8855000.0,9387000.0,,
September 2009,,725500.0,10856000.0,14402000.0,,
December 2009,,725500.0,9687000.0,12593000.0,513412000.0,218870000.0
March 2010,,1319750.0,13635000.0,18992000.0,,
June 2010,,1319750.0,12058000.0,18734000.0,549388000.0,233004000.0
September 2010,,1319750.0,13047000.0,20175000.0,583513000.0,240839000.0
December 2010,,1319750.0,13895000.0,20815000.0,599571000.0,237655000.0
March 2011,,1833750.0,14287000.0,30164000.0,640499000.0,265188000.0
June 2011,,1833750.0,15845000.0,29944000.0,662578000.0,278955000.0
September 2011,,1833750.0,16622000.0,36911000.0,694317000.0,297122000.0
December 2011,,1833750.0,15627000.0,33117000.0,740865000.0,302565000.0
March 2012,16719000.0,1729000.0,16652000.0,30291000.0,751384000.0,295162000.0
June 2012,17003000.0,1729000.0,17056000.0,31917000.0,763276000.0,297738000.0
September 2012,15135000.0,1729000.0,15093000.0,23898000.0,786731000.0,318128000.0
December 2012,,1729000.0,15232000.0,19827000.0,808878000.0,349917000.0
March 2013,16993000.0,2104000.0,16245500.0,17577000.0,815918000.0,356275000.0
June 2013,15457000.0,2104000.0,16245500.0,16307000.0,813972000.0,350058000.0
September 2013,18562000.0,2104000.0,18578000.0,30148000.0,860554000.0,378262000.0
December 2013,,2104000.0,17378000.0,20854000.0,878951000.0,371382000.0
March 2014,16953000.0,2713750.0,17936500.0,18427000.0,882727000.0,348311000.0
June 2014,18728000.0,2713750.0,17936500.0,23017000.0,905361000.0,331351000.0
September 2014,,2713750.0,18087000.0,13744000.0,909517000.0,310765000.0
December 2014,,2713750.0,18575000.0,399000.0,934226000.0,337611000.0
March 2015,16515000.0,1761750.0,16547000.0,-28602000.0,939513000.0,327585000.0
June 2015,14615000.0,1761750.0,14746000.0,-17004000.0,944699000.0,337197000.0
September 2015,,1761750.0,14609000.0,-13898000.0,913348000.0,309664000.0
December 2015,,1761750.0,16297000.0,-50040000.0,836369000.0,285277000.0
March 2016,,954250.0,11475000.0,-24684000.0,759523000.0,216070000.0
June 2016,,954250.0,10034000.0,-20296000.0,742678000.0,211344000.0
September 2016,,954250.0,9640000.0,-19950000.0,752974000.0,235388000.0
December 2016,,954250.0,8835000.0,-15197000.0,723457000.0,217223000.0
March 2017,,1104250.0,10797000.0,-32444000.0,691303000.0,189205000.0
June 2017,,1104250.0,9623000.0,-24822000.0,672658000.0,182683000.0
September 2017,,1104250.0,9494000.0,-178465000.0,548488000.0,197818000.0
December 2017,,1104250.0,10067000.0,-17384000.0,540598000.0,195797000.0
March 2018,,955750.0,9607000.0,-22272000.0,517178000.0,181158000.0
June 2018,,955750.0,10685000.0,-14812000.0,503957000.0,179498000.0
September 2018,,955750.0,10121000.0,-16736000.0,486743000.0,189564000.0
December 2018,,955750.0,8814000.0,-21613000.0,474366000.0,181257000.0
March 2019,,837750.0,10034000.0,-19994000.0,504918000.0,163921000.0
June 2019,,837750.0,9784000.0,-16205000.0,464245000.0,131512000.0
September 2019,,837750.0,10145000.0,-29428000.0,438647000.0,128387000.0
December 2019,,837750.0,9218000.0,-238574000.0,191514000.0,102063000.0
