,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,3235000.0,-4687000.0,,
June 2010,3253000.0,3909000.0,,
September 2010,2936000.0,15056000.0,,
December 2010,2342000.0,-28114000.0,126646000.0,51317000.0
March 2011,2656000.0,1380000.0,,
June 2011,2286000.0,9485000.0,136433000.0,62466000.0
September 2011,2537000.0,-38000.0,128854000.0,49295000.0
December 2011,1979000.0,-12672000.0,116000000.0,46485000.0
March 2012,2303000.0,1815000.0,117916000.0,48312000.0
June 2012,1905000.0,425000.0,117441000.0,43991000.0
September 2012,2846000.0,-991000.0,119700000.0,36110000.0
December 2012,3137000.0,191000.0,119722000.0,35896000.0
March 2013,3767000.0,-333000.0,120621000.0,28089000.0
June 2013,4613000.0,244000.0,131526000.0,34308000.0
September 2013,5398000.0,19599000.0,150282000.0,95242000.0
December 2013,5554000.0,-859000.0,147261000.0,90925000.0
March 2014,5740000.0,-1768000.0,145424000.0,89289000.0
June 2014,5723000.0,57000.0,146272000.0,88188000.0
September 2014,5455000.0,-23076000.0,122100000.0,83042000.0
December 2014,5166000.0,-58000.0,122029000.0,83861000.0
March 2015,6135000.0,-1725000.0,120349000.0,82413000.0
June 2015,5105000.0,-179000.0,119226000.0,88204000.0
September 2015,12134000.0,3018000.0,345378000.0,60229000.0
December 2015,15334000.0,23406000.0,378784000.0,83644000.0
March 2016,16234000.0,2239000.0,419078000.0,82605000.0
June 2016,16222000.0,2800000.0,429308000.0,80758000.0
September 2016,17816000.0,1302000.0,408328000.0,59341000.0
December 2016,17883000.0,9959000.0,419078000.0,69647000.0
March 2017,18502000.0,5342000.0,418846000.0,65537000.0
June 2017,19429000.0,1713000.0,422518000.0,66047000.0
September 2017,19439000.0,8555000.0,435641000.0,68565000.0
December 2017,46153000.0,-13526000.0,1365175000.0,133079000.0
March 2018,44393000.0,3930000.0,1390938000.0,171983000.0
June 2018,43986000.0,3594000.0,1396904000.0,179614000.0
September 2018,47479000.0,-3124000.0,1390260000.0,172461000.0
December 2018,48034000.0,-25314000.0,1366569000.0,156759000.0
March 2019,56947000.0,-8018000.0,1690183000.0,156153000.0
June 2019,56235000.0,-14408000.0,1694670000.0,165483000.0
September 2019,57106000.0,-9447000.0,1690719000.0,167354000.0
December 2019,55560000.0,-7672000.0,1740917000.0,160429000.0
March 2020,47610000.0,-32620000.0,1902268000.0,346535000.0
June 2020,32548000.0,-78566000.0,1623936000.0,127244000.0
September 2020,52132000.0,-6956000.0,1608927000.0,143693000.0
December 2020,47122000.0,-18469000.0,1570949000.0,140731000.0
March 2021,53591000.0,10620000.0,1615193000.0,190006000.0
June 2021,53285000.0,103006000.0,1664702000.0,263695000.0
September 2021,54457000.0,29051000.0,1644267000.0,269188000.0
December 2021,60634000.0,19099000.0,1615564000.0,263938000.0
March 2022,60910000.0,36066000.0,1604139000.0,257673000.0
June 2022,57287000.0,21220000.0,1546849000.0,228127000.0
