,NetIncomeLoss,Assets,AssetsCurrent
March 2007,95500000.0,,
June 2007,95500000.0,,
September 2007,95500000.0,,
December 2007,95500000.0,,
March 2008,906000000.0,,
June 2008,873000000.0,,
September 2008,970000000.0,,
December 2008,254000000.0,31879000000.0,8845000000.0
March 2009,401000000.0,,
June 2009,445000000.0,32540000000.0,10182000000.0
September 2009,549000000.0,32211000000.0,9566000000.0
December 2009,757000000.0,31883000000.0,9275000000.0
March 2010,515000000.0,32504000000.0,10060000000.0
June 2010,845000000.0,33269000000.0,11024000000.0
September 2010,991000000.0,32907000000.0,10756000000.0
December 2010,1119000000.0,33597000000.0,11569000000.0
March 2011,885000000.0,34594000000.0,12618000000.0
June 2011,1092000000.0,35152000000.0,12950000000.0
September 2011,1042000000.0,35238000000.0,12628000000.0
December 2011,725000000.0,34701000000.0,12284000000.0
March 2012,970000000.0,35963000000.0,13473000000.0
June 2012,1116000000.0,37177000000.0,14702000000.0
September 2012,469000000.0,39064000000.0,16344000000.0
December 2012,-1748000000.0,38863000000.0,15591000000.0
March 2013,1037000000.0,38005000000.0,14481000000.0
June 2013,1071000000.0,36703000000.0,13226000000.0
September 2013,1097000000.0,37476000000.0,13758000000.0
December 2013,1167000000.0,35553000000.0,13387000000.0
March 2014,911000000.0,37085000000.0,14620000000.0
June 2014,454000000.0,34861000000.0,12341000000.0
September 2014,1214000000.0,35906000000.0,13318000000.0
December 2014,453000000.0,35440000000.0,11808000000.0
March 2015,1026000000.0,37332000000.0,13915000000.0
June 2015,1230000000.0,37251000000.0,13768000000.0
September 2015,1257000000.0,39002000000.0,13581000000.0
December 2015,1331000000.0,38311000000.0,13208000000.0
March 2016,1131000000.0,39168000000.0,13912000000.0
June 2016,1269000000.0,38339000000.0,13123000000.0
September 2016,1270000000.0,38342000000.0,12853000000.0
December 2016,-239000000.0,40377000000.0,13849000000.0
March 2017,1158000000.0,38380000000.0,11494000000.0
June 2017,1384000000.0,39724000000.0,12394000000.0
September 2017,1264000000.0,41356000000.0,12910000000.0
December 2017,1096000000.0,45574000000.0,15548000000.0
March 2018,1345000000.0,44464000000.0,13620000000.0
June 2018,1485000000.0,45223000000.0,13874000000.0
September 2018,1508000000.0,46689000000.0,13991000000.0
December 2018,453000000.0,50016000000.0,16210000000.0
March 2019,1111000000.0,52061000000.0,14904000000.0
June 2019,1685000000.0,52787000000.0,14843000000.0
September 2019,1750000000.0,53282000000.0,14184000000.0
December 2019,-106000000.0,57857000000.0,17103000000.0
March 2020,965000000.0,60895000000.0,19389000000.0
June 2020,1768000000.0,62057000000.0,20226000000.0
September 2020,1957000000.0,62406000000.0,19930000000.0
December 2020,-3347000000.0,62408000000.0,20216000000.0
March 2021,4792000000.0,63312000000.0,20985000000.0
June 2021,2676000000.0,64869000000.0,21988000000.0
September 2021,2329000000.0,65739000000.0,22843000000.0
December 2021,3093000000.0,69405000000.0,24934000000.0
March 2022,2662000000.0,70113000000.0,25601000000.0
June 2022,2849000000.0,70089000000.0,25571000000.0
