,OperatingExpenses,NetIncomeLoss,Assets
March 2009,,165750.0,
June 2009,,165750.0,
September 2009,,165750.0,
December 2009,,165750.0,
March 2010,,4012333.3333333335,
June 2010,,4012333.3333333335,
September 2010,,4012333.3333333335,
December 2010,,2080000.0,3953518000.0
March 2011,,4206000.0,
June 2011,,5523000.0,
September 2011,,6786000.0,4188740000.0
December 2011,,6162000.0,4289008000.0
March 2012,,6444000.0,4327154000.0
June 2012,,7330000.0,4192374000.0
September 2012,,9979000.0,4261332000.0
December 2012,,7558000.0,4375148000.0
March 2013,38565250.0,9740000.0,4354643000.0
June 2013,38565250.0,12380666.666666666,4408723000.0
September 2013,38565250.0,12380666.666666666,4442656000.0
December 2013,38565250.0,12380666.666666666,4515763000.0
March 2014,40255000.0,16911000.0,4545962000.0
June 2014,39210000.0,12725000.0,4613090000.0
September 2014,43548000.0,11413000.0,4782728000.0
December 2014,43042000.0,12708000.0,4853320000.0
March 2015,43733000.0,12889000.0,4946480000.0
June 2015,46392000.0,12234000.0,5077483000.0
September 2015,44018000.0,14426000.0,5067942000.0
December 2015,52882000.0,13984000.0,5585962000.0
March 2016,49267000.0,15770000.0,5684994000.0
June 2016,50370000.0,17478000.0,5834107000.0
September 2016,62641000.0,12722000.0,6627593000.0
December 2016,59501000.0,18110000.0,6765270000.0
March 2017,61391000.0,18937000.0,6852899000.0
June 2017,62590000.0,20570000.0,6822427000.0
September 2017,65940000.0,20569000.0,6875344000.0
December 2017,80959000.0,-9832000.0,6999540000.0
March 2018,66961000.0,37350000.0,6987931000.0
June 2018,71491000.0,28740000.0,7112547000.0
September 2018,68488000.0,38935000.0,7159842000.0
December 2018,77776000.0,29718000.0,7248870000.0
March 2019,121509000.0,13023000.0,12184417000.0
June 2019,139714000.0,36200000.0,12156595000.0
September 2019,134111000.0,53882000.0,12272673000.0
December 2019,119497000.0,45704000.0,12256302000.0
March 2020,162847000.0,10927000.0,12278890000.0
June 2020,200316000.0,-7111000.0,13573357000.0
September 2020,106578000.0,51145000.0,13830108000.0
December 2020,100733000.0,59813000.0,14333914000.0
March 2021,82555000.0,65082000.0,14730452000.0
June 2021,34622000.0,95667000.0,15148861000.0
September 2021,80096000.0,54406000.0,15376096000.0
December 2021,86876000.0,56287000.0,15777327000.0
March 2022,199007000.0,3804000.0,20964674000.0
June 2022,148722000.0,60740000.0,20550216000.0
