,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2008,53170000.0,4441000.0,,,
September 2008,53170000.0,4441000.0,,,
December 2008,53170000.0,4441000.0,,,
March 2009,53170000.0,4441000.0,,,
June 2009,51637000.0,-7186000.0,,,
September 2009,44243000.0,-1912000.0,,,
December 2009,44101000.0,-4965000.0,,,
March 2010,43004000.0,2314000.0,,,
June 2010,40875000.0,1230000.0,473200000.0,231221000.0,
September 2010,42732000.0,17471000.0,471771000.0,231199000.0,
December 2010,45277000.0,753000.0,472161000.0,242698000.0,
March 2011,43738000.0,5401000.0,485920000.0,255655000.0,
June 2011,42609000.0,2596000.0,476397000.0,249874000.0,210784000.0
September 2011,42980000.0,25321000.0,456890000.0,231113000.0,209366000.0
December 2011,43356000.0,4331000.0,434845000.0,227668000.0,204906000.0
March 2012,42047000.0,8894000.0,435502000.0,228868000.0,204024000.0
June 2012,42060000.0,4832000.0,430719000.0,228235000.0,200459000.0
September 2012,42342000.0,5864000.0,425797000.0,222227000.0,199585000.0
December 2012,41591000.0,4493000.0,425100000.0,221598000.0,199461000.0
March 2013,42325000.0,5315000.0,427632000.0,223997000.0,199431000.0
June 2013,41612000.0,3653000.0,417640000.0,217177000.0,198021000.0
September 2013,43121000.0,7095000.0,,,
December 2013,41604000.0,2279000.0,,,
March 2014,46194000.0,6859000.0,414597000.0,211054000.0,200333000.0
June 2014,44279000.0,5395000.0,420078000.0,217462000.0,199616000.0
September 2014,43576000.0,8016000.0,405148000.0,204417000.0,197878000.0
December 2014,43478000.0,5989000.0,412495000.0,213894000.0,195841000.0
March 2015,42464000.0,8108000.0,402015000.0,206090000.0,193331000.0
June 2015,43957000.0,7133000.0,416981000.0,221706000.0,
September 2015,43171000.0,8676000.0,404726000.0,209293000.0,
December 2015,43318000.0,5957000.0,416977000.0,222599000.0,
March 2016,44360000.0,8677000.0,406798000.0,212215000.0,
June 2016,43614000.0,5638000.0,417255000.0,218588000.0,
September 2016,46056000.0,5692000.0,402835000.0,203867000.0,
December 2016,45376000.0,2884000.0,366819000.0,168070000.0,
March 2017,48425000.0,4437000.0,345355000.0,149035000.0,
June 2017,47415000.0,2112000.0,364128000.0,166845000.0,
September 2017,47498000.0,8138000.0,352075000.0,154111000.0,
December 2017,55268000.0,4595000.0,382318000.0,170456000.0,
March 2018,58861000.0,3981000.0,420134000.0,180170000.0,
June 2018,56366000.0,5741000.0,432674000.0,194881000.0,
September 2018,54959000.0,10564000.0,408439000.0,172461000.0,
December 2018,55587000.0,5796000.0,431290000.0,195438000.0,
March 2019,56890000.0,9369000.0,435131000.0,198033000.0,
June 2019,56978000.0,4939000.0,428370000.0,191657000.0,
September 2019,53755000.0,12337000.0,,,
December 2019,55299000.0,6942000.0,,,
March 2020,62035000.0,4067000.0,,,
June 2020,51154000.0,2284000.0,529181000.0,230999000.0,
September 2020,54552000.0,-992000.0,529162000.0,231514000.0,
December 2020,52838000.0,690000.0,511966000.0,218558000.0,
March 2021,50782000.0,23247000.0,501602000.0,212045000.0,
June 2021,51392000.0,12923000.0,520644000.0,235265000.0,
September 2021,56881000.0,14305000.0,514635000.0,233252000.0,
December 2021,57090000.0,19421000.0,538212000.0,260017000.0,
March 2022,59358000.0,20526000.0,559738000.0,277760000.0,
June 2022,56187000.0,18140000.0,581473000.0,308541000.0,
