,OperatingExpenses,Assets
March 2011,279282.0,
June 2011,279282.0,
September 2011,279282.0,
December 2011,279282.0,120728016.0
March 2012,2480993.0,
June 2012,3407637.0,243616725.0
September 2012,4164018.0,275989432.0
December 2012,4361001.0,266877685.0
March 2013,3774642.0,248833159.0
June 2013,3632124.0,231936545.0
September 2013,3174839.0,203105913.0
December 2013,2611271.0,162489186.0
March 2014,2207557.0,143424442.0
June 2014,2017250.0,128661946.0
September 2014,1843512.0,109088620.0
