,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2016,,,,,,
June 2016,,,,,,
September 2016,,,,,,
December 2016,,,,,,
March 2017,4539750.0,51873250.0,16215000.0,,,
June 2017,4539750.0,51873250.0,16215000.0,,,
September 2017,4539750.0,51873250.0,16215000.0,,,
December 2017,4539750.0,51873250.0,16215000.0,1164366000.0,,
March 2018,5080000.0,57979500.0,26754000.0,,,
June 2018,5080000.0,57979500.0,53081000.0,,,
September 2018,5080000.0,57979500.0,25817000.0,,,
December 2018,5080000.0,57979500.0,15658000.0,1273022000.0,575319000.0,697703000.0
March 2019,5129000.0,55577000.0,18954000.0,,,
June 2019,4914000.0,52117000.0,24748000.0,,,
September 2019,4793000.0,49636000.0,24253000.0,,,
December 2019,5038000.0,49556000.0,18965000.0,1257400000.0,507718000.0,749676000.0
March 2020,4956000.0,44519000.0,18033000.0,1323845000.0,569688000.0,754157000.0
June 2020,4449000.0,38547000.0,-17780000.0,1253260000.0,479914000.0,773346000.0
September 2020,7352000.0,43155000.0,8997000.0,1347831000.0,490606000.0,857225000.0
December 2020,3443000.0,49879000.0,8906000.0,1389800000.0,500456000.0,889337000.0
March 2021,4760000.0,52353000.0,23500000.0,1425809000.0,537560000.0,888249000.0
June 2021,5942000.0,55064000.0,89058000.0,1538458000.0,620519000.0,917939000.0
September 2021,5677000.0,52872000.0,21012000.0,1538926000.0,606898000.0,932028000.0
December 2021,5621000.0,50111000.0,1130000.0,1631000000.0,665000000.0,966000000.0
March 2022,5500000.0,57500000.0,32500000.0,1768600000.0,769300000.0,999300000.0
June 2022,5900000.0,59700000.0,29700000.0,1847500000.0,811600000.0,1035900000.0
