,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2016,86650000.0,,,
June 2016,86650000.0,,,
September 2016,86650000.0,,,
December 2016,86650000.0,,,
March 2017,59700000.0,,,
June 2017,72100000.0,,,
September 2017,158300000.0,,,
December 2017,33800000.0,11624400000.0,727000000.0,1167300000.0
March 2018,60500000.0,,,
June 2018,101800000.0,26659300000.0,2937300000.0,
September 2018,355000000.0,26075200000.0,2319000000.0,
December 2018,18500000.0,25598100000.0,1681000000.0,4965400000.0
March 2019,99500000.0,26060700000.0,1927600000.0,5123900000.0
June 2019,139700000.0,25718400000.0,1539400000.0,5086400000.0
September 2019,366800000.0,25907500000.0,1512300000.0,5255300000.0
December 2019,63900000.0,25975900000.0,1467700000.0,5161800000.0
March 2020,69400000.0,26184700000.0,1732800000.0,
June 2020,133400000.0,26250400000.0,1790400000.0,
September 2020,364500000.0,26881200000.0,1914700000.0,
December 2020,51000000.0,27114800000.0,1624300000.0,
March 2021,191600000.0,28020100000.0,2001900000.0,
June 2021,185300000.0,28008800000.0,1729600000.0,
September 2021,449400000.0,28182100000.0,1801800000.0,
December 2021,53400000.0,28520500000.0,1710300000.0,
March 2022,122500000.0,28739900000.0,1722000000.0,
June 2022,194500000.0,29188800000.0,1922100000.0,
