,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,251000.0,0.0,-254000.0,,
June 2018,255000.0,0.0,-260000.0,,
September 2018,268000.0,6000.0,-290000.0,,
December 2018,451000.0,14000.0,-484000.0,902000.0,902000.0
March 2019,1226000.0,429000.0,-1251000.0,,
June 2019,83014000.0,2772000.0,-87762000.0,,
September 2019,6282000.0,4469000.0,-68112000.0,79706000.0,77653000.0
December 2019,15693000.0,12704000.0,-98006000.0,257178000.0,255601000.0
March 2020,20375000.0,15865000.0,-20141000.0,263915000.0,261827000.0
June 2020,20021000.0,14859000.0,-21101000.0,252422000.0,248679000.0
September 2020,32830000.0,25770000.0,-34105000.0,230889000.0,227161000.0
December 2020,52439000.0,41654000.0,-53721000.0,295111000.0,291368000.0
March 2021,33584000.0,20580000.0,-34843000.0,246363000.0,242810000.0
June 2021,35319000.0,21597000.0,-36552000.0,214579000.0,211338000.0
September 2021,33137000.0,16608000.0,-36662000.0,228377000.0,225313000.0
December 2021,33040000.0,13553000.0,-35826000.0,189431000.0,186526000.0
March 2022,37906000.0,17660000.0,-40665000.0,149049000.0,145741000.0
June 2022,45363000.0,18815000.0,-50920000.0,213502000.0,209257000.0
