,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2011,39846.75,11971.5,39846.75,,,
September 2011,39846.75,11971.5,39846.75,,,
December 2011,39846.75,11971.5,39846.75,,,
March 2012,39846.75,11971.5,39846.75,16247.0,16247.0,
June 2012,157968.0,47886.0,-159387.0,,,
September 2012,310600.0,3149.0,-406177.0,,,
December 2012,338612.0,3332.0,-431338.0,253741.0,253741.0,
March 2013,1642488.0,-42116.0,3446570.0,300578.0,300578.0,
June 2013,447438.0,8029.0,-630906.0,31591494.0,2501.0,
September 2013,714308.0,6989.0,-927186.0,44709932.0,22205.0,
December 2013,724323.0,17723.0,-944969.0,45055048.0,411928.0,
March 2014,39734605.0,-32741.0,-40745174.0,14312168.0,208263.0,
June 2014,992847.0,,-1341739.0,23210495.0,97471.0,
September 2014,419344.0,,-744681.0,22948426.0,35324.0,
December 2014,453147.0,,-785992.0,22568753.0,21415.0,
March 2015,-533996.0,,-180983.0,13279127.0,43897.0,
June 2015,504541.0,,-1857357.0,13356325.0,340049.0,
September 2015,577880.0,,-871318.0,12885686.0,88363.0,
December 2015,478223.0,,-936500.0,13057050.0,470073.0,
March 2016,2919851.0,,-3781057.0,12462406.0,95851.0,
June 2016,691086.0,228854.0,-738405.0,12392562.0,244960.0,
September 2016,527654.0,0.0,-757020.0,12438973.0,484540.0,
December 2016,848864.0,4848.0,-1300547.0,13117720.0,562312.0,12554808.0
March 2017,667550.0,282688.0,-556576.0,13269014.0,443938.0,12825076.0
June 2017,639817.0,52304.0,-1013580.0,13501439.0,704348.0,12797091.0
September 2017,788605.0,377660.0,-1236159.0,13247272.0,251785.0,
December 2017,1548910.0,581742.0,-1422632.0,13230537.0,376359.0,
March 2018,571623.0,-221993.0,-533469.0,12964795.0,331927.0,12632868.0
June 2018,700882.0,,-849019.0,15275743.0,2864184.0,
September 2018,1691301.0,,-1730055.0,14080888.0,1890639.0,
December 2018,7417583.0,,-7538819.0,23686101.0,11717161.0,
March 2019,7235925.0,,-7820811.0,29359301.0,18796757.0,
June 2019,6637450.0,24510.25,-4814614.0,44311873.0,32279717.0,
September 2019,11600258.0,24510.25,13586073.0,81816138.0,70174607.0,
December 2019,12571961.0,24510.25,2400136.0,86393619.0,65964941.0,
March 2020,10719644.0,24510.25,-790175.0,86226237.0,64182889.0,15691129.0
June 2020,10610955.0,0.0,1488681.0,78342418.0,55141251.0,
September 2020,5976320.0,4368.0,1320009.0,69494891.0,47232323.0,
December 2020,4386278.0,0.0,-3180647.0,66981557.0,45958263.0,
March 2021,3348409.0,58575.0,1553035.0,64423777.0,41228286.0,
June 2021,3894925.0,,-2787926.0,56927908.0,35533308.0,
September 2021,4545105.0,,-4174510.0,51303726.0,30909147.0,
December 2021,4328005.0,,-2981468.0,43000344.0,23050745.0,
March 2022,9343059.0,,-808554.0,38665174.0,24854658.0,
June 2022,3926657.0,13772.0,-3259230.0,32030572.0,11711039.0,
