,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2015,,-2525.0,16189.0,,,
September 2015,,4000.0,-21350.0,,,
December 2015,,4000.0,-24203.0,,,
March 2016,,-2525.0,16189.0,1100.0,1100.0,0.0
June 2016,,5750.0,-18769.0,,,
September 2016,,4000.0,-21350.0,,,
December 2016,,4000.0,-24203.0,,,
March 2017,,9000.0,-25175.0,27830.0,3789.0,24041.0
June 2017,41569.0,11421.0,-41568.0,34100.0,3288.0,30474.0
September 2017,32883.0,10500.0,-32883.0,36668.0,36348.0,0.0
December 2017,39074.0,10000.0,-39074.0,11094.0,10790.0,0.0
March 2018,17465.0,4984.0,-18266.0,5347.0,5060.0,0.0
June 2018,14653.0,6643.0,-14653.0,2372.0,2103.0,0.0
September 2018,8223.0,0.0,212687.0,72.0,72.0,0.0
December 2018,8582.0,0.0,-8582.0,7833.0,7833.0,0.0
March 2019,14039.0,0.0,-14839.0,15649.0,15649.0,0.0
June 2019,35459.0,0.0,-35459.0,9815.0,9815.0,
September 2019,21265.0,0.0,-21265.0,761824.0,761824.0,
December 2019,44000.0,0.0,-55886.0,739981.0,739981.0,
March 2020,105616.0,0.0,-112757.0,649545.0,649545.0,0.0
June 2020,65694.0,,-82994.0,,,
September 2020,43582.0,,-57338.0,,,
December 2020,,,,140360.0,140359.0,
March 2021,87217.0,,-134898.0,170325.0,170324.0,
June 2021,31254.0,,-11254.0,98237.0,95744.0,
September 2021,57428.0,,-62118.0,61270.0,58777.0,
