,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,0.0,0.0,,
June 2010,0.0,0.0,,
September 2010,0.0,0.0,,
December 2010,4843.0,-4843.0,9000.0,9000.0
March 2011,1491.0,-1491.0,,
June 2011,753.0,-753.0,14513.0,14513.0
September 2011,3792.0,-3792.0,10721.0,10721.0
December 2011,4161.0,-4161.0,9812.0,9812.0
March 2012,406.0,-406.0,5554.0,5554.0
June 2012,1978.0,-1978.0,3576.0,3576.0
September 2012,3357.0,-3357.0,1719.0,1719.0
December 2012,2955.0,-2955.0,167.0,167.0
March 2013,4999.0,-4999.0,1588.0,1588.0
June 2013,10383.333333333334,-3240.0,189.0,189.0
September 2013,10383.333333333334,-9226.0,,
December 2013,10383.333333333334,-18684.0,,
March 2014,12082.0,-12082.0,,
