,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,18231.75,-3478.25,,
June 2010,18231.75,-3478.25,,
September 2010,18231.75,-3478.25,,
December 2010,18231.75,-3478.25,1017390.0,133264.0
March 2011,135533.0,-139743.0,,
June 2011,60433.0,-56205.0,,
September 2011,16544.0,-16111.0,,
December 2011,19675.0,-3775.0,986974.0,132660.0
March 2012,201119.0,-193311.0,853742.0,7252.0
June 2012,20281.0,-11975.0,847657.0,8092.0
September 2012,15994.0,-6694.0,837635.0,5272.0
December 2012,27628.0,-17892.0,828599.0,3438.0
March 2013,34200.0,-33478.0,828318.0,7497.0
