,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2007,71912500.0,11358500.0,,
March 2008,71912500.0,11358500.0,,
June 2008,71912500.0,11358500.0,,
September 2008,71912500.0,11358500.0,,
December 2008,67826000.0,13497000.0,,
March 2009,67826000.0,13497000.0,,
June 2009,64736000.0,12276000.0,,
September 2009,63245000.0,15023000.0,,
December 2009,62802000.0,12775000.0,,
March 2010,65244000.0,8577000.0,,
June 2010,54697000.0,20963000.0,,
September 2010,58783000.0,21806000.0,,
December 2010,82655000.0,8390000.0,,
March 2011,83395000.0,14192000.0,,
June 2011,76356000.0,27875000.0,,
September 2011,82356000.0,18047000.0,,
December 2011,84020000.0,10630000.0,,
March 2012,85164000.0,11712000.0,,
June 2012,79100000.0,12577000.0,,
September 2012,79516000.0,27663000.0,,
December 2012,87749000.0,13382000.0,,
March 2013,84482000.0,19274000.0,,
June 2013,85400000.0,16000000.0,,
September 2013,90643000.0,24168000.0,,
December 2013,87419000.0,13069000.0,,
March 2014,93300000.0,15200000.0,,
June 2014,91200000.0,19400000.0,,
September 2014,91981000.0,27900000.0,,
December 2014,102800000.0,17700000.0,,
March 2015,90600000.0,18300000.0,,
June 2015,98800000.0,1500000.0,,
September 2015,85100000.0,38800000.0,,
December 2015,94800000.0,14000000.0,,
March 2016,97500000.0,4400000.0,,
June 2016,102800000.0,31100000.0,,
September 2016,95000000.0,7800000.0,,
December 2016,97300000.0,-56800000.0,,
March 2017,100700000.0,31300000.0,,
June 2017,101300000.0,32900000.0,,
September 2017,137300000.0,-3600000.0,,
December 2017,109000000.0,27800000.0,,
March 2018,107800000.0,26600000.0,,
June 2018,110000000.0,33600000.0,,
September 2018,111200000.0,9700000.0,,
December 2018,112700000.0,13000000.0,,
March 2019,108400000.0,29700000.0,,
June 2019,119800000.0,36800000.0,,
September 2019,112000000.0,47900000.0,,
December 2019,117600000.0,28000000.0,,
March 2020,119400000.0,-136800000.0,,
June 2020,113700000.0,56000000.0,,
September 2020,155400000.0,53100000.0,,
December 2020,122600000.0,74600000.0,,
March 2021,161900000.0,31100000.0,,
June 2021,253800000.0,-13700000.0,,
September 2021,180900000.0,34300000.0,,
December 2021,153100000.0,76000000.0,,
March 2022,156800000.0,48800000.0,,
June 2022,158600000.0,56800000.0,,
