,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,2829750.0,,,
June 2009,2829750.0,,,
September 2009,2829750.0,,,
December 2009,2829750.0,,,
March 2010,3030000.0,,,
June 2010,3160000.0,,,
September 2010,3181000.0,,,
December 2010,3836000.0,,68683000.0,60899000.0
March 2011,3530000.0,,,
June 2011,3640000.0,,61937000.0,54679000.0
September 2011,3465000.0,,63606000.0,55110000.0
December 2011,3988000.0,,74861000.0,65209000.0
March 2012,3987000.0,,73989000.0,64305000.0
June 2012,3551000.0,,76333000.0,66088000.0
September 2012,3611000.0,,78146000.0,67357000.0
December 2012,4228000.0,,91445000.0,78912000.0
March 2013,3917000.0,,73726000.0,64721000.0
June 2013,3814000.0,,78601000.0,69026000.0
September 2013,3480000.0,,76411000.0,67679000.0
December 2013,4294000.0,,94760000.0,84055000.0
March 2014,4045000.0,,81768000.0,71503000.0
June 2014,3957000.0,,85849000.0,74732000.0
September 2014,4291000.0,,90424000.0,78856000.0
December 2014,4220000.0,,94981000.0,86575000.0
March 2015,4466000.0,1457500.0,88761000.0,82796000.0
June 2015,4449000.0,1457500.0,84907000.0,78694000.0
September 2015,4618000.0,1457500.0,86613000.0,79808000.0
December 2015,4530000.0,1457500.0,94082000.0,85991000.0
March 2016,4460000.0,1275500.0,91194000.0,83660000.0
June 2016,4756000.0,1275500.0,96735000.0,89985000.0
September 2016,4351000.0,1378000.0,95422000.0,86471000.0
December 2016,5148000.0,1972000.0,113698000.0,100113000.0
March 2017,4967000.0,1319000.0,96889000.0,83293000.0
June 2017,4842000.0,1275000.0,90920000.0,76300000.0
September 2017,4451000.0,1341000.0,91016000.0,78410000.0
December 2017,5003000.0,1128000.0,102725000.0,95056000.0
March 2018,5047000.0,1598000.0,108447000.0,97198000.0
June 2018,5298000.0,-1117000.0,97400000.0,89939000.0
September 2018,4903000.0,1318000.0,103110000.0,96481000.0
December 2018,5071000.0,1739000.0,107971000.0,102867000.0
March 2019,5515000.0,1463000.0,111164000.0,104199000.0
June 2019,5472000.0,1857000.0,105664000.0,99398000.0
September 2019,5087000.0,1445000.0,106825000.0,101360000.0
December 2019,4820000.0,2022000.0,126281000.0,121549000.0
March 2020,5500000.0,836000.0,129846000.0,125786000.0
June 2020,5612000.0,581000.0,135914000.0,124760000.0
September 2020,5993000.0,530000.0,136208000.0,125202000.0
December 2020,6824000.0,2527000.0,165533000.0,133177000.0
March 2021,8412000.0,1520000.0,177710000.0,144657000.0
June 2021,8138000.0,1791000.0,169891000.0,137141000.0
September 2021,7761000.0,2440000.0,171736000.0,140163000.0
December 2021,7825000.0,3447000.0,190752000.0,159328000.0
March 2022,8249000.0,2712000.0,188770000.0,158252000.0
June 2022,7934000.0,2791000.0,179003000.0,149911000.0
