,NetIncomeLoss,Assets
June 2004,-108970.0,
September 2004,-108970.0,
December 2004,-108970.0,
March 2005,-172744.75,
June 2005,-172744.75,
September 2005,-172744.75,
December 2005,-172744.75,
March 2006,-90940.5,
June 2006,-90940.5,
September 2006,-90940.5,
December 2006,-90940.5,
March 2007,-77749.75,
June 2007,-77749.75,
September 2007,-77749.75,
December 2007,-77749.75,
March 2008,-51399.25,
June 2008,-51399.25,
September 2008,-51399.25,
December 2008,-51399.25,
March 2009,-37212.0,
June 2009,-37212.0,
September 2009,-37212.0,
December 2009,-37212.0,
March 2010,-42072.0,
June 2010,-42072.0,
September 2010,-17403.0,
December 2010,-39991.0,28.0
March 2011,-40588.0,
June 2011,-40588.0,980.0
September 2011,-30932.0,956.0
