,NetIncomeLoss,Assets
March 2010,,
June 2010,,7805089000.0
September 2010,,8376494000.0
December 2010,,8146973000.0
March 2011,,8044988000.0
June 2011,,8129391000.0
September 2011,,8380174000.0
December 2011,,7973594000.0
March 2012,,7988002000.0
June 2012,,8099355000.0
September 2012,,8167176000.0
December 2012,,8099839000.0
March 2013,,8055819000.0
June 2013,,8343325000.0
September 2013,,8517913000.0
December 2013,,8253407000.0
March 2014,,8328519000.0
June 2014,,8305247000.0
September 2014,,9096351000.0
December 2014,,9445139000.0
March 2015,,9498596000.0
June 2015,,9863027000.0
September 2015,,9935046000.0
December 2015,,9732676000.0
March 2016,,10728922000.0
June 2016,,10995810000.0
September 2016,,11578197000.0
December 2016,,11422555000.0
March 2017,,13773471000.0
June 2017,,13969140000.0
September 2017,,14267142000.0
December 2017,,14077052000.0
March 2018,,14379971000.0
June 2018,,14818076000.0
September 2018,,14961499000.0
December 2018,,15505649000.0
March 2019,46536000.0,15817769000.0
June 2019,46536000.0,17462233000.0
September 2019,54545000.0,18013454000.0
December 2019,,17850397000.0
March 2020,19606000.0,19753300000.0
June 2020,19064000.0,21244881000.0
September 2020,27623000.0,21088143000.0
December 2020,,20838678000.0
March 2021,45023000.0,21208591000.0
June 2021,51121000.0,21625424000.0
September 2021,54863000.0,21778180000.0
