,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,59766500.0,13504250.0,-9430750.0,,
June 2018,59766500.0,13504250.0,-9430750.0,,
September 2018,59766500.0,13504250.0,-9430750.0,,
December 2018,59766500.0,13504250.0,-9430750.0,,
March 2019,62763000.0,14642000.0,-3449000.0,,
June 2019,67208000.0,14642000.0,-22234000.0,,
September 2019,64186000.0,14640000.0,2725000.0,,
December 2019,78063000.0,16535000.0,-8230000.0,1642292000.0,82707000.0
March 2020,77391000.0,16733000.0,1353000.0,,
June 2020,70207000.0,16010000.0,8767000.0,,
September 2020,64219000.0,15257000.0,19546000.0,1715247000.0,152268000.0
December 2020,95796000.0,30932000.0,-7168000.0,1793271000.0,226486000.0
March 2021,85591000.0,22474000.0,15286000.0,1865913000.0,213535000.0
June 2021,92417000.0,27344000.0,16916000.0,1905162000.0,251248000.0
September 2021,96378000.0,26872000.0,13485000.0,1934906000.0,281950000.0
December 2021,105719000.0,31209000.0,5747000.0,1962191000.0,309967000.0
March 2022,113282000.0,33582000.0,7947000.0,1990445000.0,294647000.0
