,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,-1750262.0,-2578827.0,,
June 2010,,-2035425.0,-1578600.0,,
September 2010,,-2361878.0,-1876757.0,,
December 2010,,14458152.0,-2058321.0,7380463.0,1401397.0
March 2011,,2130554.0,-1839784.0,,
June 2011,,-1876684.0,-1010148.0,7564095.0,952902.0
September 2011,,1361121.0,-92775.0,7589024.0,1064041.0
December 2011,,5134192.0,2303348.0,7350083.0,831999.0
March 2012,,1386082.0,-77791.0,7414580.0,931266.0
June 2012,,1215078.0,-105074.0,7447121.0,1060285.0
September 2012,,1124600.0,-917736.0,7315939.0,1108983.0
December 2012,,1907750.0,0.0,6351659.0,1034994.0
March 2013,,1107077.0,,6375203.0,1139797.0
June 2013,,1170715.0,,,1369515.0
September 2013,,1266149.0,,6409609.0,1556456.0
December 2013,,-634279.0,,6078184.0,1653502.0
March 2014,,806453.0,60012.5,5757881.0,1499623.0
June 2014,,1307692.0,60012.5,5647380.0,1565936.0
September 2014,,754055.0,60012.5,3959423.0,1221001.0
December 2014,,258605.0,60012.5,3863489.0,1238533.0
March 2015,,773606.0,109483.75,3793547.0,1271642.0
June 2015,,871884.0,109483.75,,
September 2015,,658631.0,109483.75,3874126.0,1575181.0
December 2015,,701019.0,109483.75,3701534.0,1473443.0
March 2016,,665350.0,25560.5,3622917.0,1489548.0
June 2016,,600655.0,25560.5,3530434.0,1554091.0
September 2016,,497926.0,25560.5,3316086.0,1428861.0
December 2016,,367862.0,25560.5,3128360.0,2674649.0
March 2017,,420046.0,135837.5,2836258.0,1091120.0
June 2017,,441642.0,135837.5,2599959.0,945738.0
September 2017,,342354.0,177290.0,2713109.0,1151601.0
December 2017,,495304.0,-41553.0,2856469.0,2437081.0
March 2018,969146.25,428923.0,36649.0,2883519.0,2459067.0
June 2018,969146.25,762693.0,13788153.0,16957044.0,13567147.0
September 2018,969146.25,297424.0,-93543.0,15768321.0,12725712.0
December 2018,969146.25,2387545.0,-557821.0,15569870.0,12537718.0
March 2019,103431.0,103431.0,-42451.0,15043972.0,12009600.0
June 2019,178649.0,148623.0,-42208.0,14664688.0,11628045.0
September 2019,178649.0,197642.0,-126252.0,14544469.0,11505064.0
December 2019,178649.0,,174062.0,14776287.0,11662274.0
March 2020,184864.0,,-122681.0,14695383.0,11568338.0
