,NetIncomeLoss,Assets,AssetsCurrent
March 2009,24277000.0,,
June 2009,24277000.0,,
September 2009,24277000.0,,
December 2009,24277000.0,,
March 2010,35093000.0,,
June 2010,39682000.0,,
September 2010,33332000.0,,
December 2010,38013000.0,425972000.0,577053000.0
March 2011,24963000.0,3404139000.0,536466000.0
June 2011,40411000.0,3503509000.0,634083000.0
September 2011,46920000.0,3458188000.0,583574000.0
December 2011,18263000.0,421442000.0,627118000.0
March 2012,42104000.0,3574703000.0,619310000.0
June 2012,51638000.0,3542360000.0,627246000.0
September 2012,47385000.0,3581318000.0,633426000.0
December 2012,27822000.0,3863226000.0,845161000.0
March 2013,32594000.0,3857199000.0,820745000.0
June 2013,20265000.0,4111617000.0,641713000.0
September 2013,80019000.0,4082898000.0,600460000.0
December 2013,15592000.0,4144163000.0,729599000.0
March 2014,35443000.0,4088878000.0,680334000.0
June 2014,71731000.0,4116472000.0,704048000.0
September 2014,38129000.0,4060429000.0,667838000.0
December 2014,47307000.0,4120561000.0,741010000.0
March 2015,42521000.0,4046287000.0,628821000.0
June 2015,70258000.0,4164070000.0,714281000.0
September 2015,46339000.0,4044256000.0,631117000.0
December 2015,57751000.0,4126497000.0,715151000.0
March 2016,58525000.0,4128715000.0,685907000.0
June 2016,53906000.0,4215693000.0,699185000.0
September 2016,65655000.0,4176619000.0,626920000.0
December 2016,77005000.0,4306633000.0,676317000.0
March 2017,79728000.0,4383326000.0,707868000.0
June 2017,51239000.0,4354525000.0,618409000.0
September 2017,38139000.0,4371650000.0,590331000.0
December 2017,95074000.0,4470893000.0,657570000.0
March 2018,62021000.0,4413471000.0,591740000.0
June 2018,82135000.0,4455238000.0,628187000.0
September 2018,50228000.0,4397573000.0,485394000.0
December 2018,19443000.0,4481838000.0,559030000.0
March 2019,32728000.0,5790748000.0,544506000.0
June 2019,100971000.0,5902248000.0,662551000.0
September 2019,31353000.0,5751603000.0,594768000.0
December 2019,26334000.0,5828017000.0,634990000.0
March 2020,-59591000.0,5632893000.0,587667000.0
June 2020,-170389000.0,5690115000.0,744739000.0
September 2020,-147592000.0,5802613000.0,984009000.0
December 2020,-239256000.0,5562922000.0,892747000.0
March 2021,-208241000.0,5296954000.0,754807000.0
June 2021,-142400000.0,5212818000.0,719681000.0
September 2021,-77814000.0,5078574000.0,669248000.0
December 2021,5672000.0,5230650000.0,874472000.0
March 2022,-74000000.0,5024300000.0,719800000.0
June 2022,-73400000.0,5004000000.0,873000000.0
