,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2014,517.0,-517.0,,,
March 2015,36.0,-36.0,,,
June 2015,4054.0,-4054.0,4510.0,,
September 2015,1009.0,1991.0,,,
December 2015,3088.0,-588.0,6413.0,,
March 2016,7526.0,-4526.0,27487.0,,
June 2016,6942.0,-6942.0,26045.0,57951.0,
September 2016,223.0,-223.0,25822.0,,
December 2016,6033.0,-6033.0,13289.0,,
March 2017,339820.0,-108355.0,229848.0,228348.0,
June 2017,466962.0,-232380.0,197047.0,195547.0,
September 2017,466300.0,-229814.0,317276.0,315883.0,
December 2017,502866.0,-240636.0,237394.0,236055.0,
March 2018,1114795.0,-840490.0,428483.0,427197.0,
June 2018,1993472.0,-1663733.0,561186.0,560313.0,873.0
September 2018,1779322.0,-1428903.0,368589.0,367842.0,
December 2018,1960059.0,-1677870.0,3850072.0,870599.0,2979473.0
March 2019,2017820.0,-1710143.0,3988697.0,772952.0,3215745.0
June 2019,1906745.0,-1736750.0,3915195.0,381021.0,
September 2019,2337342.0,-2102542.0,6637522.0,2705250.0,
December 2019,1184253.0,-1269840.0,5045459.0,1113156.0,
March 2020,1055309.0,-1036051.0,4613673.0,810740.0,
June 2020,675601.0,-1100815.0,4976801.0,1412466.0,
September 2020,921967.0,-867034.0,4306735.0,958091.0,
December 2020,583357.0,-4255748.0,3887031.0,750258.0,
March 2021,600733.0,101473.0,3774525.0,919489.0,
June 2021,948580.0,-8071.0,3404189.0,730265.0,
September 2021,809639.0,2958982.0,3127019.0,634206.0,
December 2021,750675.0,-1373858.0,2837450.0,525748.0,
March 2022,513469.0,-271254.0,2607983.0,477393.0,
June 2022,624530.0,-358175.0,2368918.0,419439.0,
