,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,38.0,38.0,-38.0,,
June 2010,1205.0,1205.0,-1205.0,,
September 2010,38060.0,38060.0,-38060.0,,
December 2010,266967.0,106968.0,-266967.0,30038.0,8245.0
March 2011,575087.0,745086.0,-576043.0,,
June 2011,69293.0,69293.0,-69293.0,228047.0,103733.0
September 2011,49892.0,49892.0,-50848.0,202798.0,67909.0
December 2011,48649.0,,-49605.0,160623.0,30802.0
March 2012,41735.0,,-41735.0,148061.0,21816.0
June 2012,19134.0,,-19134.0,134690.0,11821.0
September 2012,22610.0,,-22610.0,130931.0,11438.0
December 2012,43536.0,,-44492.0,128103.0,11986.0
March 2013,30544.0,,-30544.0,131104.0,18363.0
June 2013,177101.0,,-177101.0,151485.0,42120.0
September 2013,57975.0,,-57975.0,131816.0,25827.0
December 2013,64720.0,,-136274.0,132598.0,29985.0
March 2014,47963.0,,-147140.0,142186.0,42949.0
June 2014,116257.0,,-147444.0,116844.0,20983.0
September 2014,125348.0,,-678969.0,146178.0,53692.0
December 2014,85272.0,,-95180.0,63586.0,13586.0
March 2015,62993.0,,38285.0,84387.0,36702.0
June 2015,86043.0,,-316175.0,114400.0,32031.0
September 2015,201735.0,,-204622.0,105473.0,23534.0
December 2015,56330.0,,-56548.0,92274.0,13243.0
March 2016,86219.0,,-85955.0,76656.0,939.0
June 2016,38529.0,,-38529.0,73220.0,817.0
September 2016,21127.0,,-20903.0,69446.0,357.0
December 2016,20290.0,,-38899.0,34368.0,72.0
March 2017,26160.0,,-25605.0,45866.0,12569.0
June 2017,18174.0,,-27954.0,32642.0,344.0
September 2017,,,,,
December 2017,,,,,
March 2018,,,-11010.5,,
June 2018,,,-11010.5,,
September 2018,,,-11010.5,,
December 2018,,,-11010.5,,
March 2019,6448.25,,-15169.25,,
June 2019,6448.25,,-15169.25,,
September 2019,6448.25,,-15169.25,,
December 2019,6448.25,,-15169.25,22121.0,10121.0
March 2020,4751.0,,-5701.0,,
June 2020,4048.0,,-2692.0,,
September 2020,30385.0,,-31460.0,,
December 2020,206347.0,,-17403.0,14555.0,5555.0
March 2021,23269.0,,11961.0,53308.0,3693.0
June 2021,13740.0,,-8135.0,35391.0,19146.0
September 2021,9340.0,,-8131.0,46525.0,29072.0
December 2021,219430.0,,-38851.0,28446.0,9057.0
March 2022,39355.0,,-1430681.0,203632.0,185284.0
June 2022,130431.0,,-43977.0,223046.0,211410.0
