,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2020,266506.0,-117144.0,,,
June 2020,256610.0,-184447.0,,,
September 2020,269962.0,-204705.0,,,
December 2020,266775.0,-89542.0,1845487.0,329625.0,1515862.0
March 2021,281250.0,-210355.0,1787590.0,311763.0,1475827.0
June 2021,325795.0,-163538.0,1729283.0,291075.0,1438208.0
September 2021,288313.0,-183037.0,1773031.0,324428.0,1448603.0
December 2021,260493.0,-90634.0,1699221.0,261962.0,1437259.0
March 2022,296888.0,-233120.0,1780008.0,378863.0,1401145.0
June 2022,313243.0,-164193.0,1711131.0,315144.0,1395987.0
