,OperatingExpenses,Assets
March 2010,500.0,
June 2010,500.0,
September 2010,500.0,
December 2010,1795.0,
March 2011,0.0,
June 2011,3444.0,
September 2011,1589.0,
December 2011,334.0,
March 2012,4000.0,
June 2012,0.0,
September 2012,0.0,
