,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,,,,,,
June 2008,,,,,,
September 2008,,,,,,
December 2008,,,,,,
March 2009,935250000.0,109845000.0,67154000.0,,,
June 2009,935250000.0,120742000.0,69030000.0,,,
September 2009,935250000.0,367206500.0,255408000.0,,,
December 2009,935250000.0,367206500.0,255408000.0,22562729000.0,1123591000.0,12341999000.0
March 2010,1255000000.0,282929000.0,252601000.0,,,
June 2010,1249000000.0,264000000.0,238771000.0,22199584000.0,1083650000.0,12249463000.0
September 2010,1242000000.0,243000000.0,232000000.0,,,
December 2010,1236000000.0,214071000.0,225000000.0,22038098000.0,1143129000.0,12141000000.0
March 2011,1232000000.0,237000000.0,211095000.0,21901458000.0,1140736000.0,12112142000.0
June 2011,3926000000.0,968000000.0,115000000.0,54842000000.0,5007000000.0,31811000000.0
September 2011,4045000000.0,870000000.0,140000000.0,56735000000.0,3808000000.0,33637000000.0
December 2011,4123000000.0,900000000.0,109000000.0,56139000000.0,3523000000.0,33077000000.0
March 2012,3956000000.0,871000000.0,200000000.0,56842000000.0,4882000000.0,32665000000.0
June 2012,3955000000.0,835000000.0,74000000.0,55090000000.0,3847000000.0,
September 2012,3835000000.0,748000000.0,270000000.0,54632000000.0,3833000000.0,
December 2012,3917000000.0,790000000.0,233000000.0,53940000000.0,3638000000.0,
March 2013,3731000000.0,818000000.0,298000000.0,53729000000.0,3875000000.0,
June 2013,3810000000.0,814000000.0,269000000.0,53254000000.0,3648000000.0,
September 2013,5200000000.0,1047000000.0,-1045000000.0,51984000000.0,3812000000.0,
December 2013,3901000000.0,823000000.0,239000000.0,51787000000.0,3907000000.0,
March 2014,3885000000.0,843000000.0,203000000.0,51166000000.0,3748000000.0,
June 2014,3886000000.0,831000000.0,193000000.0,50614000000.0,3598000000.0,
September 2014,3895000000.0,823000000.0,188000000.0,50646000000.0,4018000000.0,
December 2014,3955000000.0,850000000.0,188000000.0,50147000000.0,3576000000.0,
March 2015,3802000000.0,851000000.0,192000000.0,49520000000.0,3468000000.0,
June 2015,3870000000.0,863000000.0,143000000.0,48977000000.0,3305000000.0,
September 2015,3898000000.0,857000000.0,205000000.0,48754000000.0,3350000000.0,
December 2015,3725000000.0,757000000.0,338000000.0,47604000000.0,2650000000.0,
March 2016,3713000000.0,831000000.0,236000000.0,47517000000.0,2926000000.0,
June 2016,3751000000.0,815000000.0,196000000.0,47118000000.0,2791000000.0,
September 2016,3789000000.0,796000000.0,152000000.0,46796000000.0,2728000000.0,
December 2016,3884000000.0,1005000000.0,42000000.0,47017000000.0,5162000000.0,
March 2017,3578000000.0,810000000.0,163000000.0,46602000000.0,4968000000.0,
June 2017,3723000000.0,884000000.0,17000000.0,50925000000.0,2908000000.0,
September 2017,3547000000.0,710000000.0,92000000.0,50536000000.0,2694000000.0,
December 2017,4799000000.0,1104000000.0,1117000000.0,75611000000.0,4194000000.0,
March 2018,5195000000.0,1109000000.0,115000000.0,74793000000.0,4183000000.0,
June 2018,5135000000.0,1115000000.0,292000000.0,74346000000.0,4451000000.0,
September 2018,4924000000.0,967000000.0,272000000.0,73371000000.0,4114000000.0,
December 2018,7619000000.0,974000000.0,-2412000000.0,70256000000.0,3820000000.0,
March 2019,11146000000.0,932000000.0,-6165000000.0,64788000000.0,3820000000.0,
June 2019,4602000000.0,960000000.0,371000000.0,64508000000.0,3878000000.0,
September 2019,4656000000.0,831000000.0,302000000.0,64728000000.0,4589000000.0,
December 2019,,992000000.0,223000000.0,64742000000.0,4768000000.0,
March 2020,,853000000.0,314000000.0,64056000000.0,4690000000.0,
June 2020,,895000000.0,377000000.0,64171000000.0,4858000000.0,
September 2020,,850000000.0,366000000.0,62599000000.0,3504000000.0,
December 2020,,866000000.0,-2289000000.0,59394000000.0,3176000000.0,
March 2021,,756000000.0,475000000.0,58828000000.0,3293000000.0,
June 2021,,762000000.0,506000000.0,58947000000.0,3746000000.0,
September 2021,,654000000.0,544000000.0,58308000000.0,11701000000.0,
December 2021,,723000000.0,508000000.0,57993000000.0,11536000000.0,
March 2022,,800000000.0,599000000.0,58037000000.0,11772000000.0,
June 2022,,815000000.0,344000000.0,57675000000.0,11790000000.0,
