,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2015,0.0,6520250.0,-16160500.0,,
June 2015,0.0,6520250.0,-16160500.0,,
September 2015,0.0,6520250.0,-16160500.0,,
December 2015,0.0,6520250.0,-16160500.0,,
March 2016,550000.0,20160000.0,-51193000.0,,
June 2016,550000.0,15356000.0,-45691000.0,,
September 2016,550000.0,9218000.0,-51667000.0,,
December 2016,550000.0,7949000.0,38532000.0,536940000.0,145706000.0
March 2017,925000.0,17552000.0,-72255000.0,627351000.0,243032000.0
June 2017,925000.0,22332000.0,-11898000.0,642617000.0,259529000.0
September 2017,925000.0,28592000.0,4065000.0,1009227000.0,358839000.0
December 2017,925000.0,24611000.0,43947000.0,1043116000.0,376094000.0
March 2018,1775000.0,33884000.0,-8243000.0,1046809000.0,389806000.0
June 2018,1775000.0,23978000.0,30667000.0,1099005000.0,409354000.0
September 2018,1775000.0,27783000.0,30779000.0,1114329000.0,367947000.0
December 2018,1775000.0,28466000.0,6128000.0,1054579000.0,332263000.0
March 2019,1775000.0,27936000.0,-21806000.0,1060567000.0,314321000.0
June 2019,1775000.0,26463000.0,-4981000.0,1064837000.0,349333000.0
September 2019,1775000.0,33230000.0,3558000.0,1058827000.0,381405000.0
December 2019,1775000.0,42698000.0,-82928000.0,1664907000.0,688054000.0
March 2020,1200000.0,56884000.0,-71756000.0,1786859000.0,929687000.0
June 2020,1200000.0,38024000.0,-112488000.0,1309586000.0,518212000.0
September 2020,1200000.0,25521000.0,-102433000.0,1211178000.0,488315000.0
December 2020,1200000.0,23718000.0,-60206000.0,1157888000.0,486779000.0
March 2021,1250000.0,16069000.0,-54502000.0,1133028000.0,488020000.0
June 2021,1250000.0,20734000.0,-31781000.0,1137542000.0,491106000.0
September 2021,1250000.0,37453000.0,-43994000.0,1417975000.0,496868000.0
December 2021,1250000.0,35148000.0,10854000.0,1457581000.0,507709000.0
March 2022,,35859000.0,8792000.0,1532378000.0,590742000.0
June 2022,,35855000.0,68458000.0,1654206000.0,726753000.0
