,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2008,90872750.0,15764000.0,72468750.0,36612000.0,,,
December 2008,90872750.0,15764000.0,72468750.0,36612000.0,,,
March 2009,90872750.0,15764000.0,72468750.0,36612000.0,,,
June 2009,90872750.0,15764000.0,72468750.0,36612000.0,,,
September 2009,97515000.0,17914000.0,76756000.0,42102000.0,,,
December 2009,106283000.0,19059000.0,84094000.0,45983000.0,,,
March 2010,105404000.0,18279000.0,84133000.0,48834000.0,,,
June 2010,105899000.0,19950000.0,83875000.0,53166000.0,1626397000.0,985341000.0,641056000.0
September 2010,107560000.0,19739000.0,84791000.0,56708000.0,1792230000.0,1068511000.0,723719000.0
December 2010,116126000.0,21972000.0,91581000.0,58456000.0,1884211000.0,1145254000.0,738957000.0
March 2011,118541000.0,23319000.0,92549000.0,53350000.0,1962159000.0,1202658000.0,759501000.0
June 2011,132175000.0,26977000.0,103328000.0,58472000.0,2068922000.0,1292452000.0,776470000.0
September 2011,124180000.0,26206000.0,94203000.0,50518000.0,1935292000.0,1142799000.0,792493000.0
December 2011,131461000.0,27218000.0,100552000.0,62872000.0,2041478000.0,1246767000.0,794711000.0
March 2012,133948000.0,28398000.0,100958000.0,64613000.0,2128843000.0,1325851000.0,802992000.0
June 2012,136739000.0,27911000.0,105908000.0,76847000.0,2137869000.0,1361151000.0,776718000.0
September 2012,128159000.0,27220000.0,98303000.0,71265000.0,2244659000.0,1450217000.0,794442000.0
December 2012,140642000.0,30326000.0,107815000.0,77942000.0,2330375000.0,1529851000.0,800524000.0
March 2013,143350000.0,31189000.0,109628000.0,84913000.0,2374956000.0,1579875000.0,795081000.0
June 2013,173682000.0,31389000.0,115056000.0,73013000.0,2210721000.0,1448849000.0,761872000.0
September 2013,131098000.0,27363000.0,101323000.0,80930000.0,2334635000.0,1557934000.0,776701000.0
December 2013,143739000.0,29537000.0,111748000.0,86636000.0,2345588000.0,1564132000.0,781456000.0
March 2014,147090000.0,29530000.0,115101000.0,89969000.0,2364566000.0,1563902000.0,800664000.0
June 2014,162772000.0,31796000.0,122242000.0,87738000.0,2360962000.0,1556209000.0,804753000.0
September 2014,142638000.0,30024000.0,110520000.0,83260000.0,2309453000.0,1534750000.0,774703000.0
December 2014,154076000.0,29294000.0,122520000.0,91181000.0,2326562000.0,1558491000.0,768071000.0
March 2015,145563000.0,27024000.0,116336000.0,90983000.0,2278029000.0,1552770000.0,725259000.0
June 2015,159883000.0,28523000.0,129251000.0,87462000.0,2184260000.0,1444182000.0,740078000.0
September 2015,140594000.0,27192000.0,111095000.0,80403000.0,2254679000.0,1532800000.0,721879000.0
December 2015,158532000.0,28970000.0,118219000.0,95576000.0,2239011000.0,1350841000.0,888170000.0
March 2016,155568000.0,28109000.0,122901000.0,88458000.0,2444610000.0,1400094000.0,1044516000.0
June 2016,182851000.0,34380000.0,135842000.0,87972000.0,3256705000.0,1419719000.0,1836986000.0
September 2016,175038000.0,34446000.0,128851000.0,76107000.0,3322264000.0,1474852000.0,1847412000.0
December 2016,212176000.0,38190000.0,139307000.0,76743000.0,3322570000.0,1520274000.0,1802296000.0
March 2017,192317000.0,35130000.0,137864000.0,87823000.0,3422563000.0,1605361000.0,1817202000.0
June 2017,196416000.0,36701000.0,147946000.0,101611000.0,3468487000.0,1644003000.0,1824484000.0
September 2017,193047000.0,37415000.0,143849000.0,86125000.0,3489617000.0,1657946000.0,1831671000.0
December 2017,203776000.0,40643000.0,151816000.0,9527000.0,3564000000.0,1754349000.0,1809651000.0
March 2018,207922000.0,37434000.0,147893000.0,110125000.0,3534208000.0,1604406000.0,1929802000.0
June 2018,215588000.0,39657000.0,156811000.0,109811000.0,3063923000.0,1065717000.0,1998206000.0
September 2018,198961000.0,38791000.0,147303000.0,105737000.0,3067538000.0,1088243000.0,1979295000.0
December 2018,217454000.0,43111000.0,161579000.0,124639000.0,3859816000.0,1063539000.0,2796277000.0
March 2019,234933000.0,47610000.0,164529000.0,105416000.0,4098526000.0,1102696000.0,2995830000.0
June 2019,305974000.0,51139000.0,171599000.0,68800000.0,4107682000.0,1145366000.0,2962316000.0
September 2019,233953000.0,48033000.0,167440000.0,120148000.0,4154558000.0,1161098000.0,2993460000.0
December 2019,229321000.0,49943000.0,171422000.0,160554000.0,4353939000.0,1300485000.0,3053454000.0
March 2020,232162000.0,51449000.0,172441000.0,163137000.0,4510543000.0,1469758000.0,3040785000.0
June 2020,212691000.0,52521000.0,165386000.0,177835000.0,4587376000.0,1523459000.0,3063917000.0
September 2020,221765000.0,54533000.0,158989000.0,178372000.0,4620844000.0,1542609000.0,3078235000.0
December 2020,240767000.0,54935000.0,169470000.0,179514000.0,4572856000.0,1451485000.0,3121371000.0
March 2021,223832000.0,55941000.0,160446000.0,-78481000.0,4585724000.0,1466150000.0,3119574000.0
June 2021,249058000.0,59875000.0,181482000.0,195100000.0,4728125000.0,1574757000.0,3153368000.0
September 2021,244376000.0,59950000.0,176719000.0,203613000.0,4729167000.0,1586255000.0,3142912000.0
December 2021,255607000.0,62507000.0,185362000.0,201751000.0,4734742000.0,1547240000.0,3187502000.0
March 2022,256932000.0,66801000.0,182401000.0,179012000.0,4905264000.0,1704300000.0,3200964000.0
June 2022,267110000.0,64317000.0,194890000.0,195061000.0,5095853000.0,1931478000.0,3164375000.0
