,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1594250.0,,
June 2010,1594250.0,,
September 2010,1594250.0,,
December 2010,1594250.0,,
March 2011,-27595665.0,,
June 2011,7152000.0,,
September 2011,6194000.0,,
December 2011,3941000.0,439468516.0,36276082.0
March 2012,3800576.0,497433232.0,38676948.0
June 2012,-6676000.0,537689000.0,44582000.0
September 2012,-9197000.0,588836000.0,35180000.0
December 2012,-21188000.0,632029000.0,38197000.0
March 2013,-15505000.0,650322000.0,37268000.0
June 2013,25119000.0,734711000.0,38810000.0
September 2013,20105000.0,795820000.0,43691000.0
December 2013,15375000.0,890330000.0,42875000.0
March 2014,16363000.0,1021731000.0,58978000.0
June 2014,18226000.0,1133441000.0,67344000.0
September 2014,29619000.0,1277403000.0,59055000.0
December 2014,46546000.0,1434490000.0,113323000.0
March 2015,-50234000.0,1687426000.0,105193000.0
June 2015,-157091000.0,1560297000.0,145004000.0
September 2015,-242059000.0,1280522000.0,126540000.0
December 2015,-230140000.0,1140861000.0,127007000.0
March 2016,-107654000.0,1164152000.0,173086000.0
June 2016,-105853000.0,1086088000.0,94629000.0
September 2016,11931000.0,1177693000.0,81020000.0
December 2016,104519000.0,1464665000.0,279182000.0
March 2017,43984000.0,1686393000.0,309976000.0
June 2017,28509000.0,1777076000.0,246787000.0
September 2017,15039000.0,1848537000.0,150345000.0
December 2017,50475000.0,2145690000.0,257170000.0
March 2018,59894000.0,2275705000.0,206978000.0
June 2018,59806000.0,2555847000.0,320937000.0
September 2018,17794000.0,3154202000.0,225432000.0
December 2018,136713000.0,3455518000.0,305685000.0
March 2019,-16947000.0,3583298000.0,229954000.0
June 2019,36752000.0,3751451000.0,273384000.0
September 2019,43953000.0,3936639000.0,269316000.0
December 2019,24019000.0,4069676000.0,278492000.0
March 2020,125729000.0,4333671000.0,356635000.0
June 2020,-353416000.0,4001133000.0,227283000.0
September 2020,-276064000.0,3786230000.0,237224000.0
December 2020,-89454000.0,3687280000.0,261629000.0
March 2021,60645000.0,3738881000.0,256864000.0
June 2021,105905000.0,3834549000.0,333628000.0
September 2021,203628000.0,3985493000.0,396628000.0
December 2021,214790000.0,4262153000.0,371305000.0
March 2022,207124000.0,4567328000.0,536263000.0
June 2022,415718000.0,4963876000.0,800927000.0
