,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,,,
June 2009,,,,
September 2009,,,,
December 2009,,,,
March 2010,96614000.0,-41902500.0,,
June 2010,96614000.0,-41902500.0,,
September 2010,91773000.0,-58350000.0,,
December 2010,,,3290102000.0,313989000.0
March 2011,144894000.0,-119547000.0,,
June 2011,177906000.0,-56852000.0,,
September 2011,124441000.0,-5591000.0,3431156000.0,317872000.0
December 2011,,,3388774000.0,187143000.0
March 2012,134798000.0,-145079000.0,3638399000.0,346090000.0
