,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,,27131750.0,35714500.0,,
September 2009,,27131750.0,35714500.0,,
December 2009,,27131750.0,35714500.0,,
March 2010,,27131750.0,35714500.0,,
June 2010,,30510000.0,52300000.0,,
September 2010,,29860000.0,67891000.0,,
December 2010,,31825000.0,60552000.0,,
March 2011,,31692000.0,63260000.0,2319482000.0,1602115000.0
June 2011,1929000.0,31107000.0,67599000.0,2395649000.0,1670412000.0
September 2011,1929000.0,29307000.0,61919000.0,2381948000.0,1609094000.0
December 2011,1929000.0,28117000.0,36871000.0,2389979000.0,1708839000.0
March 2012,1929000.0,27877000.0,-13584000.0,2468012000.0,1727145000.0
June 2012,1787500.0,29694000.0,-136784000.0,2558207000.0,1718731000.0
September 2012,1787500.0,29670000.0,28037000.0,2574748000.0,1785515000.0
December 2012,1787500.0,29185000.0,19864000.0,2579623000.0,1906795000.0
March 2013,1787500.0,28816000.0,24571000.0,2601995000.0,1945533000.0
June 2013,2628500.0,29036000.0,27657000.0,2591146000.0,1917998000.0
September 2013,2628500.0,30160000.0,28816000.0,2636938000.0,1950485000.0
December 2013,2628500.0,32193000.0,31434000.0,2489746000.0,1832338000.0
March 2014,2628500.0,28281000.0,39130000.0,2384988000.0,1768723000.0
June 2014,2987750.0,29624000.0,40771000.0,2410811000.0,1698255000.0
September 2014,2987750.0,27634000.0,44621000.0,2412093000.0,1737966000.0
December 2014,2987750.0,28290000.0,38953000.0,2402272000.0,1742365000.0
March 2015,2987750.0,30272000.0,101526000.0,2459015000.0,1744552000.0
June 2015,3420750.0,28508000.0,35629000.0,2342735000.0,1659589000.0
September 2015,3420750.0,27874000.0,27867000.0,2365885000.0,1681910000.0
December 2015,3420750.0,31216000.0,5374000.0,2353564000.0,1655371000.0
March 2016,3420750.0,32169000.0,32665000.0,2409819000.0,1686891000.0
June 2016,4123250.0,31477000.0,29889000.0,2421596000.0,1776919000.0
September 2016,4123250.0,29047000.0,26520000.0,2435968000.0,1802380000.0
December 2016,4123250.0,28450000.0,35519000.0,2447439000.0,1813328000.0
March 2017,4123250.0,28624000.0,33857000.0,2477413000.0,1836404000.0
June 2017,4471500.0,31415000.0,31484000.0,2515831000.0,1855078000.0
September 2017,4471500.0,32487000.0,34818000.0,2549916000.0,1875616000.0
December 2017,4471500.0,36772000.0,-93212000.0,2585391000.0,1808443000.0
March 2018,4471500.0,39854000.0,33857000.0,2672766000.0,1701724000.0
June 2018,7649750.0,40316000.0,55963000.0,2690498000.0,1708066000.0
September 2018,7649750.0,40839000.0,72069000.0,2740655000.0,1744465000.0
December 2018,7649750.0,42187000.0,74297000.0,2769530000.0,1783779000.0
March 2019,7649750.0,45462000.0,69484000.0,2813278000.0,1783727000.0
June 2019,,41932000.0,54677000.0,2848575000.0,1778556000.0
September 2019,,42093000.0,33456000.0,2847660000.0,1744676000.0
December 2019,,41885000.0,47892000.0,2835720000.0,1726149000.0
