,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,2102637.0,266346.0,-218434.0,,,
June 2011,2388741.0,346194.0,389566.0,,,
September 2011,2007038.0,340275.0,147443.0,,,
December 2011,3151468.0,272150.0,445924.0,10642769.0,9120509.0,149739.0
March 2012,2090544.0,265462.0,-174052.0,,,
June 2012,2240823.0,255993.0,377432.0,9369362.0,7988616.0,147624.0
September 2012,2363148.0,255982.0,-755584.0,9542045.0,8155982.0,158255.0
December 2012,2411823.0,329605.0,630847.0,10656060.0,9372500.0,155853.0
March 2013,2391005.0,288858.0,-754741.0,8534932.0,7391955.0,144350.0
June 2013,2560799.0,276747.0,-636264.0,,,
September 2013,2104625.0,274218.0,-568931.0,7482444.0,6380735.0,115898.0
December 2013,2197264.0,330216.0,1584760.0,9969897.0,8638740.0,439429.0
March 2014,2258468.0,281292.0,-340886.0,9079996.0,7773406.0,408693.0
June 2014,2393934.0,333035.0,-29834.0,8850507.0,7630015.0,376453.0
September 2014,2211411.0,288904.0,-263191.0,7554223.0,6379053.0,340688.0
December 2014,2508273.0,318978.0,1052262.0,11203560.0,9898720.0,309303.0
March 2015,2139545.0,292717.0,54105.0,9137836.0,7936755.0,275879.0
June 2015,2259899.0,293666.0,423937.0,9346781.0,8246385.0,244541.0
September 2015,2189083.0,298200.0,178966.0,10025282.0,8917221.0,204173.0
December 2015,2267781.0,295644.0,-82076.0,11130656.0,9534565.0,167766.0
March 2016,2351920.0,342815.0,112980.0,10611903.0,9120660.0,139453.0
June 2016,2078448.0,338244.0,-11456.0,9809464.0,8414373.0,109564.0
September 2016,2401044.0,402924.0,39256.0,10631031.0,9278295.0,93557.0
December 2016,2242118.0,359468.0,-596017.0,10784874.0,9457261.0,94025.0
March 2017,2499667.0,323243.0,271960.0,10340102.0,8886774.0,98210.0
June 2017,2140189.0,322155.0,-221063.0,9913227.0,8019998.0,98260.0
September 2017,2158345.0,321443.0,293289.0,13620954.0,11386320.0,94979.0
December 2017,2539663.0,391671.0,-106894.0,12790381.0,10574081.0,102445.0
March 2018,2577544.0,323280.0,140819.0,12454654.0,10187066.0,106284.0
June 2018,2418669.0,378912.0,-49455.0,10433564.0,8401833.0,94145.0
September 2018,2534001.0,357177.0,1106344.0,16005700.0,13796097.0,92156.0
December 2018,2598367.0,353497.0,-864.0,12736533.0,10353197.0,65846.0
March 2019,2855465.0,340096.0,9238.0,14312775.0,11502139.0,65664.0
June 2019,2535155.0,366219.0,73700.0,13256123.0,10629949.0,67169.0
September 2019,2752521.0,357258.0,1320778.0,19033059.0,16260216.0,64809.0
December 2019,2929366.0,427582.0,-27988.0,18188493.0,15318834.0,26642.0
March 2020,3033037.0,388204.0,362448.0,16990333.0,14372769.0,25230.0
June 2020,2348869.0,336608.0,674507.0,15899524.0,13491729.0,25431.0
September 2020,2854440.0,404723.0,1611457.0,20920430.0,18172680.0,
December 2020,3404625.0,393223.0,1775460.0,26237023.0,22786416.0,
March 2021,3323971.0,405105.0,2060838.0,25901494.0,22704606.0,
June 2021,3103236.0,445156.0,2408648.0,25421639.0,22344294.0,
September 2021,3833047.0,468922.0,4287811.0,45397951.0,40567112.0,
December 2021,4752799.0,507663.0,3817140.0,49166820.0,44612182.0,
March 2022,4081274.0,533700.0,4222755.0,51892362.0,47406690.0,
June 2022,3960624.0,480843.0,2726920.0,49726149.0,45486031.0,
