,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,37000000.0,178250000.0,57000000.0,,
June 2008,37000000.0,178250000.0,57000000.0,,
September 2008,37000000.0,178250000.0,57000000.0,,
December 2008,37000000.0,178250000.0,57000000.0,,
March 2009,35000000.0,159000000.0,-15000000.0,,
June 2009,34000000.0,156000000.0,23000000.0,,
September 2009,36000000.0,159000000.0,15000000.0,,
December 2009,36000000.0,171000000.0,-56000000.0,4094000000.0,2299000000.0
March 2010,39000000.0,170000000.0,-19000000.0,,
June 2010,39000000.0,171000000.0,31000000.0,4125000000.0,2349000000.0
September 2010,39000000.0,173000000.0,83000000.0,4318000000.0,2486000000.0
December 2010,39000000.0,171000000.0,39000000.0,4361000000.0,2478000000.0
March 2011,40000000.0,164000000.0,13000000.0,4472000000.0,2568000000.0
June 2011,42000000.0,181000000.0,33000000.0,4504000000.0,2575000000.0
September 2011,44000000.0,227000000.0,16000000.0,5680000000.0,2684000000.0
December 2011,51000000.0,233000000.0,-9000000.0,5591000000.0,2515000000.0
March 2012,50000000.0,199000000.0,50000000.0,5690000000.0,2678000000.0
June 2012,49000000.0,195000000.0,80000000.0,5623000000.0,2612000000.0
September 2012,52000000.0,217000000.0,87000000.0,6034000000.0,2956000000.0
December 2012,4000000.0,131000000.0,242000000.0,6369000000.0,3406000000.0
March 2013,55000000.0,229000000.0,61000000.0,6655000000.0,3013000000.0
June 2013,55000000.0,232000000.0,86000000.0,6706000000.0,3076000000.0
September 2013,53000000.0,217000000.0,98000000.0,6878000000.0,3242000000.0
December 2013,40000000.0,193000000.0,198000000.0,8108000000.0,4339000000.0
March 2014,63000000.0,245000000.0,53000000.0,8828000000.0,3385000000.0
June 2014,64000000.0,247000000.0,90000000.0,8849000000.0,3390000000.0
September 2014,59000000.0,232000000.0,15000000.0,8610000000.0,3212000000.0
December 2014,77000000.0,288000000.0,33000000.0,8607000000.0,3088000000.0
March 2015,55000000.0,225000000.0,40000000.0,8513000000.0,3102000000.0
June 2015,67000000.0,339000000.0,-344000000.0,8066000000.0,3040000000.0
September 2015,53000000.0,224000000.0,98000000.0,7887000000.0,2898000000.0
December 2015,55000000.0,254000000.0,24000000.0,7635000000.0,2549000000.0
March 2016,53000000.0,224000000.0,21000000.0,7752000000.0,2705000000.0
June 2016,50000000.0,229000000.0,76000000.0,7751000000.0,2753000000.0
September 2016,56000000.0,225000000.0,105000000.0,7711000000.0,2751000000.0
December 2016,66000000.0,226000000.0,45000000.0,7673000000.0,2757000000.0
March 2017,67000000.0,229000000.0,57000000.0,7725000000.0,2780000000.0
June 2017,58000000.0,227000000.0,90000000.0,7767000000.0,2816000000.0
September 2017,53000000.0,220000000.0,118000000.0,7850000000.0,2900000000.0
December 2017,78000000.0,256000000.0,-56000000.0,7654000000.0,2830000000.0
March 2018,66000000.0,245000000.0,20000000.0,7641000000.0,2791000000.0
June 2018,65000000.0,261000000.0,-157000000.0,7364000000.0,2739000000.0
September 2018,59000000.0,226000000.0,84000000.0,7505000000.0,2855000000.0
December 2018,62000000.0,273000000.0,-60000000.0,7761000000.0,3023000000.0
March 2019,59000000.0,252000000.0,37000000.0,8198000000.0,3016000000.0
June 2019,62000000.0,252000000.0,76000000.0,8222000000.0,3035000000.0
September 2019,64000000.0,271000000.0,90000000.0,8451000000.0,3156000000.0
December 2019,74000000.0,276000000.0,343000000.0,8987000000.0,3144000000.0
March 2020,65000000.0,255000000.0,23000000.0,9555000000.0,3777000000.0
June 2020,49000000.0,234000000.0,64000000.0,9949000000.0,4136000000.0
September 2020,55000000.0,254000000.0,31000000.0,9828000000.0,3997000000.0
December 2020,65000000.0,308000000.0,-197000000.0,8414000000.0,2478000000.0
March 2021,66000000.0,238000000.0,30000000.0,8702000000.0,2612000000.0
June 2021,69000000.0,303000000.0,-9000000.0,12063000000.0,3106000000.0
September 2021,69000000.0,294000000.0,12000000.0,11589000000.0,2778000000.0
December 2021,64000000.0,316000000.0,64000000.0,11641000000.0,2876000000.0
March 2022,65000000.0,313000000.0,-34000000.0,11715000000.0,2976000000.0
June 2022,59000000.0,309000000.0,41000000.0,11756000000.0,3054000000.0
