,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2018,3258750.0,1878500.0,-3449500.0,,,
June 2018,3258750.0,1878500.0,-3449500.0,,,
September 2018,3258750.0,1878500.0,-3449500.0,,,
December 2018,3258750.0,1878500.0,-3449500.0,12761000.0,10920000.0,1841000.0
March 2019,5426000.0,4135000.0,-9913000.0,,,
June 2019,4538000.0,2576000.0,-4439000.0,,,
September 2019,7270000.0,5565000.0,-7168000.0,,,
December 2019,5664000.0,1027000.0,-5604000.0,19755000.0,18211000.0,1544000.0
March 2020,3545000.0,1050000.0,-1695000.0,15183000.0,14677000.0,
June 2020,3483000.0,1307000.0,-3481000.0,10016000.0,9672000.0,
September 2020,1225000.0,1031000.0,-1224000.0,7689000.0,7388000.0,
December 2020,3459000.0,395000.0,-5209000.0,12476000.0,11839000.0,637000.0
March 2021,1699000.0,1157000.0,-1704000.0,60123000.0,59523000.0,600000.0
June 2021,2753000.0,1307000.0,-2770000.0,70518000.0,68835000.0,1683000.0
September 2021,2891000.0,1487000.0,-2968000.0,67440000.0,65842000.0,1598000.0
December 2021,5024000.0,2383000.0,-5036000.0,64353000.0,62688000.0,1665000.0
March 2022,5320000.0,2745000.0,-5104000.0,60956000.0,59340000.0,1616000.0
June 2022,6254000.0,2914000.0,-6190000.0,56378000.0,54830000.0,1548000.0
