,OperatingExpenses,NetIncomeLoss,Assets
March 2013,21607750.0,6578250.0,
June 2013,21607750.0,6578250.0,
September 2013,21607750.0,6578250.0,
December 2013,21607750.0,6578250.0,
March 2014,30584000.0,9539000.0,
June 2014,35937000.0,10422000.0,
September 2014,40237000.0,10755000.0,
December 2014,40997000.0,17423000.0,2913612000.0
March 2015,44310000.0,17066000.0,3065853000.0
June 2015,50378000.0,19634000.0,3487859000.0
September 2015,52408000.0,22998000.0,3671458000.0
December 2015,54944000.0,24072000.0,3911388000.0
March 2016,60025000.0,24793000.0,4135363000.0
June 2016,64778000.0,30249000.0,4545090000.0
September 2016,67299000.0,36343000.0,4663121000.0
December 2016,73778000.0,31940000.0,4941668000.0
March 2017,80174000.0,31390000.0,5372229000.0
June 2017,78735000.0,61060000.0,5736390000.0
September 2017,88228000.0,28580000.0,5614717000.0
December 2017,82823000.0,41008000.0,5899777000.0
March 2018,85411000.0,49960000.0,6128848000.0
June 2018,88772000.0,62201000.0,6321740000.0
September 2018,89878000.0,48225000.0,6751746000.0
December 2018,104611000.0,56584000.0,7113971000.0
March 2019,108961000.0,45556000.0,7479342000.0
June 2019,110709000.0,67964000.0,7699974000.0
September 2019,119313000.0,111618000.0,7813427000.0
December 2019,125191000.0,59837000.0,8296526000.0
March 2020,117815000.0,62660000.0,9004302000.0
June 2020,128052000.0,40600000.0,9137538000.0
September 2020,124019000.0,54630000.0,8720438000.0
December 2020,137458000.0,54724000.0,9004340000.0
March 2021,142414000.0,54960000.0,9054507000.0
June 2021,134601000.0,62431000.0,9395519000.0
September 2021,135613000.0,75936000.0,9424998000.0
December 2021,151479000.0,75021000.0,9773082000.0
March 2022,138807000.0,87022000.0,10131148000.0
June 2022,145477000.0,90505000.0,10326492000.0
