,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2015,650750000.0,51750000.0,20000000.0,,
March 2016,650750000.0,51750000.0,20000000.0,,
June 2016,650750000.0,51750000.0,20000000.0,,
September 2016,650750000.0,51750000.0,20000000.0,,
December 2016,507000000.0,38500000.0,18000000.0,,
March 2017,507000000.0,38500000.0,18000000.0,,
June 2017,624000000.0,46000000.0,32000000.0,,
September 2017,640000000.0,35000000.0,40000000.0,,
December 2017,677000000.0,51000000.0,104000000.0,,
March 2018,679000000.0,50000000.0,32000000.0,3679000000.0,449000000.0
June 2018,752000000.0,61000000.0,29000000.0,6330000000.0,1031000000.0
September 2018,1032000000.0,89000000.0,24000000.0,6281000000.0,1005000000.0
December 2018,1027000000.0,76000000.0,38000000.0,6066000000.0,843000000.0
March 2019,1107000000.0,74000000.0,-19000000.0,6083000000.0,878000000.0
June 2019,1065000000.0,72000000.0,31000000.0,6118000000.0,895000000.0
September 2019,1135000000.0,81000000.0,29000000.0,6319000000.0,934000000.0
December 2019,1051000000.0,77000000.0,53000000.0,6189000000.0,844000000.0
March 2020,,73000000.0,-789000000.0,5405000000.0,887000000.0
June 2020,,62000000.0,-3000000.0,5330000000.0,861000000.0
September 2020,,65000000.0,16000000.0,5306000000.0,910000000.0
December 2020,,57000000.0,31000000.0,5202000000.0,898000000.0
